4856.473;4799.135;4874.796;4948.624;5045.921;5101.558;5135.237;5230.606;5280.143;5405.971;5459.016;5562.568;5653.051;5727.526;5873.382;6043.034;6107.923;6324.536;6413.826;6547.427;6618.033;7090.585;7204.518;7582.251;7737.711;8108.703;8583.926;9022.213;9905.518;10867.714;12143.695;14001.356;18368.239;18832.242;10947.972;1675.587;18.832;3.263;3.530;4.081;3.537;3.004;3.169;2.793;1.713;2.770;1.407;1.400;2.477;2.217;1.173;1.171;1.820;2.200;0.000;1.868;1.385;1.677;1.988;1.491;0.230;1.113;1.018;1.028;1.236;0.260;0.217;0.000;1.246;0.864;0.244;1.254;0.231;0.000;0.256;0.220;0.194;0.192;0.000;0.235;0.235;0.325;0.222;0.218;0.237;0.267;0.202;0.288;0.181;0.213;0.199;0.853;0.000;0.070;0.271;1.086;0.375;0.046;0.321;0.768;0.347;0.051;0.000;0.000;0.261;0.062;0.272;0.000;0.000;0.047;0.262;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.060;0.000;0.045;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.167;0.000;0.000;0.081;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.234;0.000;0.000;0.000;0.000;0.000;0.000;0.202;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.278;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4881.121;4837.184;4929.729;5020.412;5138.433;5216.398;5268.130;5394.597;5483.090;5639.925;5730.780;5878.612;6024.477;6154.993;6384.695;6635.255;6805.454;7164.144;7419.489;7750.126;8078.884;8981.752;9587.207;10776.419;12132.866;14983.720;19844.670;13960.094;2120.807;12.924;3.909;4.563;3.868;4.230;5.192;2.451;3.533;2.571;3.530;2.812;2.698;3.004;3.169;2.793;2.923;1.900;3.786;2.520;1.699;2.217;3.155;3.070;2.660;2.200;5.468;1.868;2.493;1.677;1.988;1.491;2.201;2.566;1.844;1.850;2.237;2.340;2.081;2.786;1.246;1.584;1.292;1.254;2.216;1.301;2.306;1.160;1.161;2.117;1.241;1.891;1.240;1.541;1.174;1.035;1.186;1.411;1.135;1.368;1.089;2.036;1.192;0.853;0.288;1.125;1.225;0.113;1.559;0.971;2.586;0.768;1.444;1.066;1.584;1.010;1.240;1.000;1.360;0.725;1.345;0.990;1.309;1.149;1.311;1.431;1.325;0.854;0.218;2.577;1.172;0.781;1.287;0.950;0.247;1.116;1.115;1.315;1.379;0.638;1.199;1.164;1.168;0.984;3.691;0.772;0.208;1.202;1.290;1.334;1.351;0.945;0.228;1.169;1.120;1.334;1.485;1.112;1.221;1.410;0.208;1.342;1.201;0.285;1.133;1.431;0.208;1.363;1.228;0.270;0.269;1.652;0.221;1.390;1.225;0.296;1.070;1.249;0.291;0.355;0.223;1.813;1.238;1.401;1.334;0.196;0.310;3.977;0.239;0.338;0.228;1.217
4927.459;4904.328;5021.583;5140.705;5301.125;5413.426;5505.555;5685.123;5831.304;6060.046;6233.250;6493.142;6775.749;7078.825;7555.248;8143.227;8742.085;9822.904;11184.794;13719.224;19277.061;13420.979;629.198;6.002;4.214;3.893;2.611;2.822;2.154;4.040;2.986;2.381;3.868;2.199;2.935;2.451;2.441;1.879;1.862;1.544;1.860;2.065;2.189;1.933;1.713;1.900;1.407;1.400;1.699;2.217;2.164;2.121;1.820;2.200;3.174;1.868;1.385;1.677;1.091;0.828;1.216;2.566;1.018;1.850;1.236;1.300;2.081;1.557;2.243;1.584;2.340;2.257;1.224;1.301;1.281;1.160;2.129;1.155;1.241;1.063;1.240;1.541;1.174;1.035;2.135;1.411;2.067;1.368;1.996;1.124;1.192;0.853;1.440;1.125;0.271;1.086;1.559;0.971;0.321;0.768;1.444;1.066;1.584;1.010;0.261;1.000;0.272;0.725;1.345;0.990;1.309;1.149;1.311;1.431;1.325;0.854;1.090;1.340;1.172;0.781;0.244;0.045;0.247;1.116;0.198;1.315;0.214;0.638;0.186;1.164;1.168;0.984;3.691;0.772;1.249;1.202;0.215;1.334;0.225;0.099;1.204;0.122;0.199;1.334;0.281;0.234;1.221;1.410;1.165;0.310;0.214;1.354;0.202;0.301;1.168;1.363;0.219;0.270;1.422;0.365;1.107;1.390;1.225;1.282;0.178;0.276;1.381;0.355;0.223;1.813;1.238;0.280;0.267;0.980;0.310;3.977;0.239;1.605;1.207;1.217

Samples: 38
1.850;1.483;1.267;1.100;0.300;1.183;0.267;0.117;0.300;1.150;0.283;1.167;0.283;1.083;1.233;1.167;1.267;1.150;0.300;1.167;1.283;0.133;0.250;2.183;0.267;0.150;0.217;0.183;0.000;0.183;1.233;1.183;1.300;1.167;1.600;1.150;0.233;0.717;1.233;1.217;0.217;0.200;0.233;0.250;0.417;0.183;1.183;1.250;0.183;0.200;0.183;1.233;0.167;1.233;2.383;1.217;1.250;0.850;1.217;0.250;0.233;1.767;0.233;0.250;0.233;0.250;0.233;1.267;1.250;1.200;0.233;0.250;0.233;0.233;0.250;0.233;0.200;1.200;0.200;0.283;1.233;1.267;1.233;1.267;0.250;0.233;0.217;0.267;1.200;1.233;1.200;1.050;0.250;0.067;0.283;1.117;0.317;0.050;0.283;1.050;1.317;1.050;1.267;1.067;1.267;1.067;0.250;0.767;0.300;0.050;0.250;0.083;0.250;1.067;0.183;0.050;0.250;1.083;0.183;1.083;1.233;0.050;0.200;1.100;1.217;1.067;0.183;0.633;1.183;0.083;0.167;0.150;1.283;1.117;0.200;1.150;1.200;1.133;1.200;1.117;0.233;0.117;0.217;1.267;0.233;0.267;1.200;0.300;1.217;0.300;1.217;1.267;0.217;0.267;0.217;1.300;0.217;0.267;0.233;1.283;0.250;1.250;0.250;0.300;1.200;0.283;0.267;1.283;0.233;0.300;1.267;0.250;0.250;0.250;0.283;1.467;1.250;1.267;1.233;1.217
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.100;0.000;0.000;0.267;0.117;0.000;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.133;0.000;0.000;0.000;0.150;0.217;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.717;0.000;0.000;0.217;0.200;0.233;0.250;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.167;0.000;0.000;0.000;0.000;0.850;0.000;0.250;0.233;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.117;0.000;0.050;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.067;0.000;0.000;0.000;0.050;0.000;0.083;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.167;0.150;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.267;0.000;0.000;0.000;0.000;0.250;0.300;0.000;0.283;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1.850;1.483;1.267;1.100;1.300;1.183;1.267;1.117;1.300;1.150;1.283;1.167;1.283;2.083;0.233;1.167;1.267;1.150;1.300;1.167;1.283;1.133;2.250;0.183;1.267;1.150;1.217;1.183;0.000;1.183;1.233;1.183;1.300;1.167;1.600;2.150;1.233;1.717;1.233;0.217;1.217;1.200;1.233;1.250;1.417;2.183;1.183;0.250;1.183;2.200;1.183;1.233;1.167;1.233;0.000;1.217;1.250;0.850;1.217;1.250;0.233;0.767;1.233;2.250;1.233;1.250;1.233;0.267;1.250;2.200;2.233;2.250;1.233;1.233;1.250;1.233;1.200;1.200;1.200;1.283;1.233;1.267;1.233;1.267;1.250;1.233;1.217;1.267;1.200;1.233;1.200;2.050;1.250;2.067;2.283;1.117;1.317;1.050;1.283;1.050;1.317;2.050;1.267;2.067;1.267;1.067;2.250;1.767;1.300;1.050;1.250;1.083;2.250;0.067;1.183;1.050;2.250;1.083;2.183;2.083;1.233;1.050;1.200;1.100;2.217;2.067;2.183;1.633;1.183;2.083;1.167;1.150;0.000;2.117;2.200;1.150;1.200;1.133;1.200;2.117;2.233;2.117;2.217;1.267;1.233;2.267;2.200;2.300;2.217;2.300;2.217;1.267;2.217;2.267;2.217;2.300;2.217;2.267;2.233;2.283;3.250;2.250;3.250;3.300;4.200;2.283;2.267;0.283;1.233;0.300;0.267;0.250;0.250;0.250;0.283;0.000;0.000;0.000;0.233;0.217
0.850;0.483;0.267;0.100;0.300;0.183;1.267;0.117;1.300;0.150;0.283;0.167;1.283;1.083;1.233;0.167;1.267;0.150;0.300;1.167;0.283;1.133;0.250;1.183;1.267;1.150;1.217;1.183;0.000;1.183;1.233;0.183;0.300;1.167;0.600;1.150;0.233;0.717;1.233;1.217;1.217;1.200;0.233;1.250;0.417;0.183;0.183;1.250;1.183;0.200;1.183;1.233;1.167;0.233;0.383;1.217;0.250;0.850;1.217;1.250;1.233;0.767;1.233;0.250;1.233;1.250;1.233;1.267;1.250;1.200;0.233;0.250;1.233;1.233;1.250;1.233;1.200;1.200;1.200;1.283;0.233;0.267;1.233;1.267;1.250;1.233;1.217;1.267;1.200;1.233;1.200;1.050;1.250;1.067;0.283;1.117;0.317;1.050;1.283;1.050;0.317;0.050;0.267;1.067;1.267;1.067;0.250;0.767;1.300;1.050;1.250;1.083;0.250;1.067;1.183;2.050;0.250;0.083;0.183;1.083;1.233;1.050;1.200;1.100;0.217;1.067;0.183;0.633;1.183;1.083;1.167;1.150;1.283;1.117;0.200;1.150;1.200;1.133;1.200;1.117;1.233;1.117;1.217;1.267;1.233;1.267;0.200;0.300;1.217;1.300;1.217;1.267;1.217;1.267;1.217;1.300;1.217;1.267;1.233;1.283;2.250;2.250;2.250;2.300;2.200;2.283;1.267;1.283;0.233;0.300;0.267;0.250;0.250;0.250;0.283;0.000;0.250;1.267;0.233;0.217
4965.850;4299.483;5403.267;5046.100;4663.300;4417.183;6114.267;4940.117;4684.300;5079.150;5171.283;4341.167;5455.283;6858.083;4805.233;4748.167;6603.267;4617.150;4408.300;5280.167;5100.283;5663.133;6124.250;2870.183;5372.267;5670.150;6601.217;5989.183;7101.817;4321.183;5918.233;4925.183;4718.300;5399.167;4824.600;7088.150;4954.233;7975.717;6561.233;4366.217;6740.217;5886.200;5577.233;6597.250;4501.417;6449.183;4768.183;5067.250;7213.183;5594.200;5738.183;6001.233;6682.167;5792.233;2529.383;6721.217;5267.250;6296.850;6379.217;8587.250;5851.233;4011.767;6914.233;7091.250;5800.233;5582.250;6207.233;4737.267;5868.250;8027.200;5579.233;5881.250;5907.233;5617.233;5714.250;6321.233;6115.200;6127.200;5722.200;7111.283;5992.233;4989.267;6284.233;7332.267;6395.250;5222.233;6514.217;5613.267;6664.200;6665.233;6116.200;7483.050;5354.250;5841.067;6482.283;6410.117;5276.317;6721.050;5427.283;8653.050;5751.317;6193.050;4998.267;6769.067;6506.267;6820.067;5975.250;6860.767;6219.300;6877.050;6147.250;6178.083;6373.250;4832.067;5920.183;8145.050;7701.250;5403.083;6867.183;9358.083;6553.233;7547.050;5618.200;6848.100;7639.217;5730.067;6091.183;7265.633;7096.183;6609.083;7405.167;8506.150;2541.283;10766.117;7263.200;7293.150;7145.200;6634.133;6983.200;9500.117;8300.233;7662.117;9044.217;7879.267;7162.233;9880.267;8646.200;8164.300;9573.217;8944.300;9753.217;9281.267;10993.217;9225.267;11270.217;10727.300;11615.217;12378.267;11262.233;10940.283;17256.250;14920.250;18166.250;19079.300;19594.200;15750.283;9932.267;5309.283;3384.233;924.300;414.267;99.250;33.250;22.250;16.283;14.467;17.250;14.267;15.233;16.217
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.233;0.000;0.233;0.267;0.250;0.000;1.217;0.000;2.200;0.233;2.200;2.050;1.250;0.067;1.283;0.000;0.317;1.050;0.283;2.050;0.317;0.050;0.000;0.067;0.267;0.067;0.250;0.000;0.300;0.050;0.000;0.000;0.000;0.000;0.000;0.050;1.250;0.000;0.183;1.083;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4949.850;4279.483;5377.267;5022.100;4644.300;4393.183;6091.267;4915.117;4663.300;5057.150;5151.283;4319.167;5437.283;6835.083;4788.233;4722.167;6578.267;4598.150;4397.300;5258.167;5082.283;5645.133;6103.250;2858.183;5359.267;5654.150;6588.217;5977.183;7095.817;4310.183;5910.233;4915.183;4713.300;5394.167;4825.600;7083.150;4955.233;7981.717;6564.233;4369.217;6750.217;5895.200;5583.233;6613.250;4511.417;6465.183;4778.183;5082.250;7244.183;5616.200;5768.183;6028.233;6719.167;5822.233;2540.383;6763.217;5299.250;6337.850;6431.217;8657.250;5901.233;4045.767;6978.233;7164.250;5859.233;5637.250;6283.233;4784.267;5945.250;8134.200;5654.233;5962.250;5995.233;5697.233;5810.250;6420.233;6219.200;6237.200;5828.200;7244.283;6110.233;5085.267;6420.233;7490.267;6541.250;5340.233;6666.217;5752.267;6844.200;6833.233;6278.200;7695.050;5507.250;6022.067;6680.283;6618.117;5447.317;6962.050;5625.283;8977.050;5969.317;6438.050;5206.267;7060.067;6791.267;7137.067;6253.250;7197.767;6535.300;7246.050;6483.250;6531.083;6742.250;5129.067;6295.183;8690.050;8229.250;5798.083;7385.183;10100.083;7089.233;8201.050;6120.200;7499.100;8384.217;6323.067;6752.183;8092.633;7944.183;7450.083;8387.167;9713.150;2917.283;12496.117;8491.200;8629.150;8535.200;8036.133;8571.200;11854.117;10543.233;9951.117;12000.217;10756.267;10109.233;14505.267;13315.200;13331.300;16685.217;16612.300;18767.217;17354.267;18098.217;11580.267;9135.217;4553.300;2085.217;749.267;185.233;47.283;26.250;16.250;17.250;16.300;17.200;15.283;14.267;12.283;14.233;12.300;14.267;12.250;12.250;14.250;12.283;10.467;12.250;10.267;11.233;12.217
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.283;0.000;0.000;0.000;0.267;0.250;0.000;1.217;0.000;2.200;0.233;2.200;1.050;0.250;0.067;1.283;0.000;0.000;0.000;0.000;2.050;0.000;0.000;0.000;0.067;0.267;0.067;0.250;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.050;0.000;0.000;0.000;1.083;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.117;0.000;0.000;0.000;0.000;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4936.850;4265.483;5362.267;5007.100;4630.300;4380.183;6077.267;4903.117;4651.300;5041.150;5136.283;4311.167;5428.283;6819.083;4776.233;4711.167;6568.267;4588.150;4390.300;5247.167;5077.283;5637.133;6100.250;2851.183;5356.267;5656.150;6590.217;5981.183;7101.817;4313.183;5916.233;4921.183;4718.300;5403.167;4833.600;7106.150;4967.233;8004.717;6585.233;4387.217;6777.217;5922.200;5608.233;6649.250;4532.417;6503.183;4810.183;5115.250;7294.183;5656.200;5810.183;6077.233;6778.167;5872.233;2556.383;6831.217;5350.250;6408.850;6504.217;8768.250;5976.233;4097.767;7075.233;7271.250;5946.233;5729.250;6384.233;4863.267;6049.250;8291.200;5761.233;6080.250;6119.233;5817.233;5940.250;6569.233;6373.200;6388.200;5978.200;7441.283;6281.233;5230.267;6612.233;7720.267;6751.250;5517.233;6896.217;5954.267;7097.200;7097.233;6526.200;8018.050;5737.250;6290.067;6984.283;6937.117;5711.317;7325.050;5917.283;9488.050;6309.317;6831.050;5526.267;7521.067;7245.267;7646.067;6710.250;7757.767;7056.300;7863.050;7055.250;7138.083;7389.250;5653.067;6962.183;9675.050;9201.250;6523.083;8348.183;11510.083;8130.233;9496.050;7138.200;8845.100;9994.217;7637.067;8264.183;10078.633;10065.183;9651.083;11131.167;13277.150;4136.283;18439.117;13196.200;14295.150;15134.200;15153.133;16467.200;21457.117;15919.233;10784.117;7744.217;3332.267;1174.233;503.267;112.200;29.300;18.217;13.300;14.217;13.267;13.217;11.267;12.217;11.300;11.217;10.267;9.233;8.283;10.250;8.250;9.250;9.300;9.200;9.283;7.267;7.283;8.233;5.300;7.267;6.250;7.250;8.250;6.283;3.467;6.250;5.267;6.233;7.217
275.850;242.483;304.267;288.100;256.300;249.183;349.267;282.117;257.300;289.150;289.283;244.167;305.283;401.083;268.233;271.167;378.267;261.150;243.300;301.167;283.283;325.133;347.250;150.183;298.267;328.150;379.217;348.183;412.817;244.183;339.233;281.183;259.300;313.167;270.600;418.150;279.233;473.717;381.233;247.217;388.217;342.200;319.233;390.250;250.417;382.183;267.183;292.250;422.183;331.200;332.183;357.233;392.167;338.233;122.383;394.217;304.250;369.850;377.217;521.250;348.233;230.767;421.233;429.250;347.233;334.250;376.233;277.267;354.250;498.200;339.233;357.250;361.233;343.233;352.250;391.233;380.200;382.200;357.200;444.283;371.233;306.267;396.233;467.267;406.250;329.233;419.217;357.267;431.200;437.233;405.200;503.050;355.250;389.067;439.283;435.117;356.317;462.050;373.283;612.050;404.317;436.050;349.267;488.067;473.267;502.067;441.250;513.767;470.300;530.050;478.250;489.083;511.250;390.067;495.183;707.050;685.250;488.083;648.183;921.083;668.233;816.050;640.200;846.100;1030.217;837.067;946.183;1126.633;974.183;686.083;474.167;263.150;0.283;26.117;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4647.850;4014.483;5045.267;4708.100;4363.300;4118.183;5713.267;4608.117;4383.300;4745.150;4839.283;4058.167;5114.283;6409.083;4503.233;4440.167;6184.267;4325.150;4144.300;4946.167;4793.283;5317.133;5755.250;2704.183;5060.267;5334.150;6226.217;5641.183;6703.817;4081.183;5595.233;4653.183;4473.300;5106.167;4584.600;6719.150;4710.233;7577.717;6243.233;4162.217;6439.217;5620.200;5330.233;6307.250;4321.417;6176.183;4584.183;4870.250;6946.183;5385.200;5544.183;5792.233;6468.167;5608.233;2466.383;6539.217;5133.250;6137.850;6231.217;8404.250;5734.233;3942.767;6793.233;6994.250;5724.233;5518.250;6153.233;4701.267;5842.250;8004.200;5576.233;5891.250;5931.233;5651.233;5769.250;6395.233;6206.200;6231.200;5840.200;7285.283;6158.233;5138.267;6496.233;7608.267;6656.250;5455.233;6821.217;5906.267;7048.200;7063.233;6510.200;8007.050;5752.250;6318.067;7035.283;7010.117;5791.317;7446.050;6043.283;9713.050;6488.317;7052.050;5736.267;7836.067;7591.267;8054.067;7112.250;8274.767;7582.300;8509.050;7700.250;7866.083;8232.250;6374.067;7959.183;11205.050;10855.250;7848.083;10280.183;14549.083;10618.233;12876.050;10178.200;13380.100;16207.217;13274.067;14947.183;17720.633;15364.183;10899.083;7600.167;4304.150;507.283;589.117;95.200;28.150;16.200;16.133;14.200;17.117;14.233;14.117;14.217;12.267;11.233;13.267;12.200;11.300;11.217;10.300;10.217;9.267;11.217;9.267;10.217;9.300;9.217;9.267;8.233;8.283;9.250;8.250;8.250;8.300;8.200;8.283;8.267;6.283;8.233;6.300;8.267;7.250;7.250;7.250;7.283;4.467;7.250;6.267;6.233;7.217
4910.850;4243.483;5338.267;4980.100;4606.300;4359.183;6048.267;4881.117;4631.300;5025.150;5117.283;4295.167;5408.283;6809.083;4766.233;4708.167;6565.267;4586.150;4387.300;5251.167;5082.283;5650.133;6113.250;2855.183;5372.267;5677.150;6620.217;6010.183;7146.817;4337.183;5956.233;4960.183;4757.300;5459.167;4881.600;7190.150;5026.233;8122.717;6679.233;4446.217;6889.217;6022.200;5707.233;6777.250;4618.417;6642.183;4911.183;5233.250;7476.183;5804.200;5971.183;6254.233;6982.167;6056.233;2629.383;7071.217;5545.250;6648.850;6761.217;9141.250;6231.233;4274.767;7413.233;7631.250;6251.233;6030.250;6735.233;5143.267;6408.250;8817.200;6135.233;6495.250;6554.233;6247.233;6394.250;7104.233;6905.200;6948.200;6524.200;8159.283;6904.233;5766.267;7332.233;8609.267;7552.250;6199.233;7795.217;6766.267;8112.200;8169.233;7562.200;9356.050;6745.250;7443.067;8351.283;8364.117;6948.317;9005.050;7368.283;11965.050;8067.317;8857.050;7288.267;10114.067;9949.267;10752.067;9693.250;11564.767;10890.300;12654.050;11950.250;12859.083;14357.250;11963.067;16036.183;23074.050;20884.250;12257.083;10878.183;8281.083;2450.233;866.050;141.200;34.100;15.217;9.067;9.183;10.633;9.183;9.083;9.167;10.150;1.283;12.117;7.200;7.150;6.200;6.133;5.200;8.117;6.233;6.117;6.217;4.267;4.233;6.267;4.200;4.300;5.217;4.300;4.217;4.267;4.217;3.267;4.217;3.300;3.217;4.267;2.233;2.283;4.250;2.250;2.250;3.300;3.200;2.283;1.267;1.283;2.233;1.300;2.267;1.250;1.250;3.250;1.283;0.000;2.250;0.267;1.233;2.217
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.817;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;1.200;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4898.850;4233.483;5322.267;4972.100;4597.300;4350.183;6034.267;4871.117;4626.300;5021.150;5113.283;4290.167;5406.283;6808.083;4764.233;4710.167;6569.267;4591.150;4388.300;5260.167;5090.283;5665.133;6129.250;2864.183;5387.267;5698.150;6649.217;6040.183;7179.817;4365.183;5996.233;4994.183;4791.300;5495.167;4922.600;7259.150;5072.233;8212.717;6751.233;4497.217;6974.217;6106.200;5788.233;6880.250;4695.417;6757.183;4996.183;5329.250;7620.183;5927.200;6093.183;6396.233;7147.167;6206.233;2695.383;7262.217;5699.250;6850.850;6972.217;9439.250;6443.233;4425.767;7690.233;7930.250;6506.233;6290.250;7040.233;5382.267;6729.250;9278.200;6468.233;6868.250;6952.233;6647.233;6819.250;7604.233;7420.200;7500.200;7064.200;8873.283;7543.233;6326.267;8088.233;9559.267;8432.250;6966.233;8821.217;7714.267;9335.200;9498.233;8889.200;11134.050;8139.250;9124.067;10419.283;10665.117;9085.317;12116.050;10270.283;17387.050;12356.317;14501.050;12935.267;19328.067;19453.267;19320.067;13621.250;10277.767;4646.300;1859.050;409.250;75.083;20.250;11.067;11.183;14.050;13.250;11.083;11.183;14.083;9.233;11.050;8.200;9.100;9.217;8.067;8.183;7.633;8.183;7.083;8.167;8.150;3.283;9.117;6.200;6.150;6.200;5.133;5.200;7.117;5.233;5.117;5.217;5.267;4.233;5.267;5.200;4.300;4.217;4.300;5.217;4.267;5.217;3.267;4.217;4.300;4.217;3.267;3.233;3.283;3.250;3.250;4.250;3.300;4.200;3.283;3.267;3.283;3.233;2.300;3.267;3.250;3.250;4.250;3.283;0.467;2.250;3.267;3.233;4.217
