4802.921;4749.728;4829.095;4901.299;4999.382;5059.056;5086.807;5180.211;5232.308;5352.411;5399.597;5503.105;5592.472;5662.480;5805.010;5966.521;6025.812;6234.944;6319.229;6440.032;6501.074;6958.212;7056.703;7407.207;7537.411;7872.484;8299.194;8673.990;9449.281;10251.091;11252.825;12541.125;15532.757;19488.149;16636.412;6959.698;435.358;6.157;4.516;4.314;3.635;3.129;3.316;3.752;2.903;2.900;2.874;2.651;2.672;3.427;2.296;3.245;2.759;1.363;0.956;1.981;1.569;1.813;2.093;1.613;1.363;2.880;1.170;1.987;1.403;1.474;1.320;1.762;1.446;0.984;1.467;0.418;0.430;1.476;1.486;1.349;1.339;1.379;1.482;1.187;1.374;0.568;1.317;0.368;1.344;1.659;1.275;1.512;0.287;1.246;1.325;0.962;1.556;1.354;0.366;1.199;0.572;1.110;0.491;0.854;0.530;0.186;0.459;0.189;0.359;0.187;0.381;0.867;0.448;0.173;0.384;0.248;0.367;0.291;0.299;0.935;0.334;0.000;0.281;0.144;0.313;1.041;0.391;0.203;0.290;0.000;0.291;0.000;0.270;0.179;0.217;0.271;0.000;0.161;0.295;0.313;0.287;0.235;0.281;0.254;0.000;0.279;0.383;0.000;0.000;0.410;0.000;0.000;0.367;0.465;0.378;0.481;0.357;0.000;0.000;0.542;0.000;0.439;0.461;0.536;0.340;0.000;0.000;0.000;0.312;0.422;0.400;0.523;0.000;0.604;0.358;0.355;0.356;0.248;0.000;0.000;0.302;0.443;0.310;0.233
4825.597;4785.538;4877.723;4967.266;5083.387;5155.882;5212.407;5332.054;5416.028;5568.444;5652.787;5795.738;5933.024;6055.127;6272.374;6510.487;6663.780;6996.052;7220.530;7512.497;7791.308;8607.068;9095.918;10075.299;11076.251;12959.566;16996.583;19079.888;9401.860;482.668;5.956;5.853;5.216;5.363;4.966;3.346;4.808;3.390;3.683;3.045;3.635;4.067;4.296;3.752;5.321;2.900;4.064;3.771;2.672;2.419;3.287;2.295;2.759;3.333;5.544;2.824;3.785;2.719;2.989;2.275;2.349;5.785;2.821;1.987;2.404;2.514;2.252;2.991;2.443;2.425;2.514;3.427;2.414;2.531;2.510;2.289;2.307;2.342;1.482;2.016;2.380;3.002;1.317;2.002;2.293;1.659;2.207;1.512;2.102;1.246;1.325;1.774;1.556;1.354;1.321;2.172;1.756;1.110;1.623;1.585;1.627;2.217;1.709;2.084;1.337;1.125;0.381;1.812;1.483;1.115;1.431;1.308;0.367;1.633;1.418;0.935;1.206;2.680;1.271;0.865;1.357;1.041;1.625;0.203;1.206;1.418;1.457;1.730;1.284;1.253;1.218;1.127;1.438;0.852;0.295;1.358;1.362;1.412;1.407;0.254;1.382;1.326;1.304;1.527;1.706;0.410;1.425;1.591;1.325;0.465;1.365;0.481;1.288;0.508;1.328;0.542;1.413;0.439;0.461;0.536;1.226;1.520;0.359;1.429;0.312;0.422;0.400;0.523;1.272;0.604;0.358;0.355;0.356;0.248;1.478;3.706;1.257;0.443;1.289;0.233
4859.119;4838.135;4950.666;5067.187;5215.242;5323.638;5413.367;5585.126;5721.517;5941.775;6098.558;6337.695;6589.802;6861.165;7284.280;7798.020;8293.966;9188.362;10204.312;11891.151;15230.846;20026.956;7182.154;55.342;3.424;3.127;1.975;2.999;1.007;2.940;2.262;2.581;2.872;2.318;1.580;1.790;2.623;2.006;2.015;1.776;1.118;1.252;1.356;2.034;1.693;1.160;1.685;1.531;1.115;1.411;1.305;0.396;1.078;0.378;0.956;1.138;1.569;0.906;1.196;0.950;0.378;2.880;1.170;1.165;0.401;1.474;0.388;0.533;0.449;0.264;1.467;0.418;0.430;0.422;1.486;1.349;1.339;1.379;0.448;1.187;1.374;1.785;0.365;1.185;0.395;0.515;1.275;0.432;0.287;0.334;1.325;0.962;0.403;0.299;1.321;0.227;0.572;0.185;0.491;0.122;0.530;0.186;0.459;1.137;0.359;0.187;0.381;0.000;0.448;0.173;0.384;0.248;0.367;1.633;0.299;0.122;0.334;0.206;0.281;0.144;0.313;0.136;0.391;0.203;0.290;0.185;0.291;0.000;0.270;0.179;0.217;0.271;1.438;0.161;0.295;0.313;0.287;0.235;0.281;0.254;0.407;0.279;0.383;0.474;0.502;0.410;0.407;0.506;0.367;0.000;0.378;0.481;0.357;0.000;0.368;0.542;0.404;0.439;0.461;0.536;0.340;0.408;0.000;0.444;0.312;0.422;0.400;0.523;0.318;0.604;0.358;0.355;0.000;0.248;0.383;3.706;0.302;0.443;0.310;0.233

Samples: 38
0.000;0.000;0.000;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.317;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.383;0.000;0.400;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;0.000;0.000;0.417;0.000;0.000;0.367;0.400;0.000;0.000;0.400;0.450;0.433;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.167;0.000;0.000;0.000;0.200;0.000;0.200;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.317;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.200;0.250;0.300;0.000;0.267;0.417;0.000;0.000;0.000;0.000;0.000;0.383;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.317;0.000;0.000;0.000;0.350;0.317;0.233
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.283;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.383;0.000;0.000;0.450;0.000;0.000;0.000;0.400;0.300;0.000;0.900;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.433;0.400;0.000;0.417;0.283;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.983;0.000;0.417;0.000;0.417;0.000;0.000;0.000;0.000;0.000;0.417;0.000;0.000;0.000;0.000;0.000;0.433;0.433;0.000;0.000;0.000;0.000;0.000;0.417;0.000;0.367;0.000;0.317;0.000;0.333;0.183;0.000;0.283;0.000;0.000;0.000;0.200;0.000;0.167;0.000;0.183;0.000;0.000;0.000;0.000;0.350;0.000;0.000;0.183;0.000;0.000;0.350;0.000;0.267;0.150;0.000;0.167;0.283;0.200;0.000;0.150;0.000;0.000;0.000;0.150;0.000;0.000;0.267;0.167;0.000;0.317;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.383;0.517;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.000;0.317;0.000;0.000;0.000
2.533;2.333;1.517;2.317;1.533;2.433;2.500;2.333;2.517;2.350;1.500;3.367;2.533;1.283;2.450;2.400;2.500;2.400;2.533;2.317;2.433;2.283;2.400;2.350;1.467;1.333;2.433;1.383;0.000;2.317;1.450;2.367;2.450;2.283;2.400;1.300;2.400;1.900;2.417;2.400;1.333;2.333;1.383;2.367;1.400;1.333;2.417;1.367;1.433;1.400;2.317;1.417;1.283;2.383;3.417;2.350;1.417;2.000;2.333;2.433;2.383;1.983;2.417;1.417;2.400;1.417;1.417;2.433;2.450;2.367;1.400;1.417;2.433;1.400;1.450;2.433;2.383;1.433;1.433;2.433;1.367;2.467;2.383;2.450;1.417;2.450;1.367;2.400;1.317;1.367;1.333;1.183;2.350;1.283;2.383;2.233;2.483;2.200;2.433;1.167;2.483;1.183;2.367;2.200;2.367;2.200;1.350;1.917;1.433;2.183;1.367;2.233;1.350;2.217;1.267;2.150;1.383;2.167;1.283;2.200;2.300;2.150;2.317;2.200;1.317;2.150;2.250;2.717;1.267;2.167;2.217;2.317;2.500;1.233;2.283;2.300;2.267;2.200;2.250;2.300;1.417;2.267;2.417;2.450;2.417;2.467;2.400;2.467;2.383;2.450;2.383;2.450;3.383;2.450;2.383;1.517;2.400;2.433;2.400;2.417;2.383;2.367;2.367;2.450;3.350;2.433;2.367;2.417;1.333;2.433;1.367;2.317;2.333;1.317;2.350;3.367;1.317;1.350;1.317;1.233
3.533;3.333;3.517;3.317;3.533;3.433;2.500;3.333;2.517;3.350;3.500;2.367;2.533;3.283;3.450;3.400;3.500;3.400;3.533;3.317;3.433;3.283;3.400;3.350;4.467;3.333;3.433;3.383;2.317;3.317;3.450;2.367;3.450;3.283;3.400;3.300;3.400;2.900;3.417;3.400;3.333;3.333;4.383;3.367;3.400;3.333;3.417;3.367;3.433;3.400;3.317;3.417;4.283;3.383;3.417;3.350;4.417;4.000;3.333;3.433;3.383;3.983;3.417;3.417;3.400;4.417;4.417;3.433;3.450;3.367;4.400;3.417;3.433;4.400;4.450;3.433;3.383;4.433;4.433;3.433;4.367;3.467;3.383;3.450;3.417;3.450;3.367;3.400;4.317;4.367;3.333;4.183;3.350;4.283;3.383;3.233;3.483;3.200;3.433;4.167;3.483;4.183;3.367;3.200;3.367;3.200;3.350;3.917;3.433;3.183;3.367;3.233;4.350;4.217;4.267;3.150;3.383;3.167;3.283;3.200;3.300;3.150;3.317;3.200;4.317;3.150;3.250;2.717;4.267;3.167;3.217;3.317;4.500;4.233;3.283;3.300;3.267;3.200;3.250;3.300;4.417;3.267;3.417;3.450;4.417;4.467;3.400;4.467;3.383;3.450;4.383;3.450;3.383;3.450;3.383;4.517;4.400;4.433;4.400;5.417;5.383;5.367;5.367;6.450;5.350;5.433;4.367;3.417;3.333;2.433;2.367;2.317;2.333;2.317;1.350;3.367;2.317;2.350;2.317;2.233
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.283;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.433;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.283;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.383;0.000;0.383;0.000;0.000;0.000;0.000;0.000;0.383;0.367;0.367;0.450;0.350;0.433;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4927.533;4273.333;5373.517;5017.317;4641.533;4397.433;6091.500;4920.333;4669.517;5063.350;5153.500;4328.367;5441.533;6840.283;4789.450;4732.400;6580.500;4603.400;4395.533;5261.317;5085.433;5649.283;6105.400;2864.350;5357.467;5660.333;6587.433;5978.383;7079.317;4314.317;5902.450;4913.367;4706.450;5390.283;4816.400;7076.300;4945.400;7963.900;6545.417;4357.400;6725.333;5875.333;5565.383;6588.367;4495.400;6437.333;4758.417;5057.367;7199.433;5586.400;5729.317;5989.417;6667.283;5778.383;2525.417;6706.350;5256.417;6282.000;6366.333;8570.433;5838.383;4004.983;6902.417;7078.417;5784.400;5570.417;6195.417;4722.433;5855.450;8021.367;5568.400;5868.417;5893.433;5604.400;5702.450;6305.433;6104.383;6111.433;5711.433;7100.433;5978.367;4976.467;6272.383;7312.450;6379.417;5212.450;6494.367;5601.400;6647.317;6646.367;6104.333;7462.183;5341.350;5830.283;6467.383;6393.233;5260.483;6711.200;5413.433;8632.167;5735.483;6175.183;4984.367;6744.200;6482.367;6803.200;5954.350;6837.917;6200.433;6858.183;6125.367;6158.233;6347.350;4816.217;5898.267;8113.150;7674.383;5384.167;6836.283;9323.200;6527.300;7520.150;5589.317;6822.200;7599.317;5705.150;6061.250;7226.717;7054.267;6578.167;7359.217;8456.317;2529.500;10703.233;7211.283;7244.300;7094.267;6587.200;6927.250;9422.300;8229.417;7600.267;8957.417;7800.450;7085.417;9770.467;8546.400;8057.467;9441.383;8812.450;9600.383;9118.450;10783.383;9032.450;11008.383;10451.517;11272.400;11964.433;10823.400;10443.417;16363.383;14129.367;17380.367;18831.450;20391.350;17691.433;12318.367;7391.417;5360.333;1676.433;860.367;222.317;64.333;30.317;19.350;18.367;18.317;16.350;17.317;17.233
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.433;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.433;0.000;0.000;0.000;0.000;0.417;0.000;1.367;0.000;2.317;0.367;2.333;1.183;0.350;0.283;1.383;0.000;0.000;0.200;0.000;2.167;0.000;0.183;0.000;0.200;0.367;0.200;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.150;0.383;0.000;0.000;1.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4915.533;4254.333;5351.517;4999.317;4623.533;4373.433;6068.500;4898.333;4645.517;5038.350;5133.500;4306.367;5422.533;6817.283;4772.450;4708.400;6562.500;4589.400;4384.533;5242.317;5072.433;5634.283;6094.400;2845.350;5348.467;5643.333;6582.433;5964.383;7086.317;4304.317;5895.450;4908.367;4703.450;5382.283;4816.400;7076.300;4947.400;7973.900;6556.417;4361.400;6743.333;5888.333;5577.383;6605.367;4504.400;6457.333;4769.417;5071.367;7229.433;5605.400;5759.317;6019.417;6706.283;5812.383;2530.417;6752.350;5288.417;6332.000;6419.333;8642.433;5888.383;4038.983;6963.417;7153.417;5847.400;5630.417;6265.417;4774.433;5930.450;8121.367;5639.400;5952.417;5983.433;5684.400;5796.450;6408.433;6210.383;6221.433;5817.433;7231.433;6100.367;5075.467;6408.383;7481.450;6529.417;5333.450;6653.367;5734.400;6829.317;6818.367;6270.333;7681.183;5494.350;6008.283;6667.383;6603.233;5435.483;6946.200;5609.433;8958.167;5956.483;6426.183;5187.367;7036.200;6768.367;7117.200;6231.350;7175.917;6511.433;7224.183;6460.367;6506.233;6717.350;5108.217;6268.267;8656.150;8194.383;5769.167;7346.283;10050.200;7051.300;8160.150;6083.317;7450.200;8331.317;6281.150;6702.250;8035.717;7885.267;7393.167;8313.217;9626.317;2881.500;12372.233;8392.283;8522.300;8420.267;7925.200;8437.250;11661.300;10343.417;9747.267;11721.417;10470.450;9796.417;13989.467;12761.400;12688.467;15796.383;15781.450;18179.383;17536.450;19535.383;13677.450;12028.383;6797.517;3569.400;1474.433;408.400;101.417;40.383;14.367;14.367;13.450;14.350;12.433;11.367;9.417;11.333;7.433;11.367;9.317;8.333;12.317;8.350;0.367;8.317;6.350;7.317;9.233
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.283;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.283;0.000;0.300;0.000;1.900;0.417;0.000;1.333;0.333;0.000;0.367;0.000;1.333;0.000;0.000;1.433;0.000;0.317;0.417;0.283;0.000;0.000;0.350;0.000;2.000;1.333;2.433;1.383;0.983;1.417;2.417;0.400;0.417;1.417;0.000;1.450;2.367;1.400;1.417;2.433;1.400;2.450;2.433;2.383;2.433;1.433;2.433;2.367;0.467;2.383;1.450;2.417;1.450;2.367;1.400;2.317;2.367;2.333;3.183;2.350;2.283;2.383;2.233;2.483;3.200;2.433;3.167;1.483;3.183;2.367;2.200;1.367;3.200;2.350;2.917;2.433;2.183;1.367;1.233;2.350;0.217;1.267;2.150;2.383;1.167;1.283;2.200;1.300;2.150;0.317;2.200;2.317;0.150;1.250;1.717;1.267;0.167;1.217;2.317;0.000;3.233;1.283;2.300;0.267;1.200;0.250;3.300;2.417;1.267;2.417;0.450;0.000;1.467;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4903.533;4247.333;5339.517;4989.317;4615.533;4364.433;6062.500;4888.333;4639.517;5031.350;5124.500;4297.367;5414.533;6807.283;4768.450;4703.400;6560.500;4584.400;4384.533;5239.317;5069.433;5631.283;6093.400;2848.350;5347.467;5649.333;6584.433;5975.383;7087.317;4310.317;5909.450;4914.367;4716.450;5397.283;4831.400;7093.300;4966.400;7997.900;6577.417;4381.400;6767.333;5918.333;5603.383;6639.367;4533.400;6496.333;4803.417;5108.367;7286.433;5654.400;5804.317;6071.417;6772.283;5865.383;2555.417;6826.350;5348.417;6398.000;6497.333;8756.433;5968.383;4090.983;7064.417;7256.417;5939.400;5720.417;6373.417;4858.433;6036.450;8272.367;5751.400;6070.417;6110.433;5807.400;5929.450;6555.433;6357.383;6377.433;5968.433;7423.433;6267.367;5220.467;6595.383;7706.450;6737.417;5507.450;6880.367;5938.400;7079.317;7080.367;6509.333;7992.183;5719.350;6270.283;6960.383;6912.233;5694.483;7303.200;5899.433;9453.167;6288.483;6803.183;5506.367;7491.200;7215.367;7610.200;6678.350;7712.917;7016.433;7819.183;7010.367;7096.233;7343.350;5616.217;6912.267;9597.150;9125.383;6468.167;8275.283;11405.200;8048.300;9390.150;7059.317;8736.200;9862.317;7532.150;8135.250;9905.717;9874.267;9449.167;10863.217;12913.317;4008.500;17764.233;12617.283;13560.300;14308.267;14437.200;16123.250;22157.300;17755.417;13286.267;10751.417;5302.450;2177.417;1086.467;272.400;65.467;26.383;18.450;16.383;16.450;16.383;14.450;15.383;14.517;13.400;14.433;12.400;12.417;13.383;12.367;11.367;12.450;12.350;12.433;11.367;10.417;10.333;9.433;10.367;9.317;10.333;11.317;9.350;9.367;10.317;9.350;9.317;10.233
4894.533;4236.333;5333.517;4978.317;4603.533;4358.433;6046.500;4877.333;4631.517;5023.350;5116.500;4294.367;5407.533;6801.283;4766.450;4702.400;6558.500;4584.400;4382.533;5244.317;5074.433;5639.283;6099.400;2851.350;5354.467;5654.333;6595.433;5986.383;7107.317;4319.317;5927.450;4932.367;4730.450;5418.283;4847.400;7133.300;4989.400;8050.900;6620.417;4409.400;6818.333;5957.333;5643.383;6698.367;4565.400;6558.333;4847.417;5160.367;7363.433;5713.400;5869.317;6148.417;6856.283;5940.383;2588.417;6925.350;5428.417;6504.000;6605.333;8913.433;6075.383;4169.983;7204.417;7413.417;6063.400;5846.417;6519.417;4974.433;6190.450;8494.367;5906.400;6241.417;6286.433;5984.400;6117.450;6769.433;6574.383;6602.433;6184.433;7711.433;6513.367;5429.467;6876.383;8052.450;7044.417;5763.450;7220.367;6244.400;7457.317;7477.367;6887.333;8479.183;6082.350;6680.283;7444.383;7409.233;6123.483;7873.200;6380.433;10268.167;6852.483;7448.183;6046.367;8271.200;8007.367;8496.200;7491.350;8713.917;7977.433;8955.183;8093.367;8259.233;8637.350;6680.217;8324.267;11723.150;11334.383;8174.167;10680.283;15080.200;10957.300;13229.150;10373.317;13533.200;16287.317;13353.150;15340.250;19062.717;17781.267;13948.167;11027.217;7252.317;952.500;1382.233;238.283;57.300;20.267;15.200;14.250;17.300;14.417;14.267;14.417;12.450;11.417;13.467;11.400;11.467;12.383;11.450;11.383;10.450;11.383;9.450;10.383;9.517;9.400;8.433;8.400;7.417;9.383;8.367;8.367;8.450;8.350;8.433;6.367;7.417;8.333;7.433;7.367;7.317;7.333;7.317;7.350;8.367;6.317;6.350;5.317;7.233
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.317;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.433;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.433;0.000;0.000;0.000;0.450;0.417;0.000;1.367;0.000;1.317;0.000;0.333;0.183;0.000;0.000;0.383;0.000;0.000;0.000;0.000;1.167;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4876.533;4221.333;5309.517;4960.317;4588.533;4344.433;6031.500;4864.333;4617.517;5014.350;5103.500;4286.367;5395.533;6795.283;4754.450;4695.400;6549.500;4579.400;4375.533;5239.317;5069.433;5641.283;6101.400;2851.350;5361.467;5668.333;6611.433;6000.383;7129.317;4331.317;5946.450;4953.367;4749.450;5445.283;4874.400;7179.300;5017.400;8109.900;6672.417;4437.400;6876.333;6014.333;5701.383;6764.367;4613.400;6633.333;4902.417;5223.367;7463.433;5797.400;5954.317;6244.417;6969.283;6047.383;2623.417;7055.350;5531.417;6637.000;6744.333;9118.433;6217.383;4265.983;7390.417;7612.417;6232.400;6017.417;6718.417;5124.433;6394.450;8791.367;6115.400;6476.417;6531.433;6225.400;6371.450;7076.433;6879.383;6924.433;6496.433;8124.433;6874.367;5738.467;7295.383;8570.450;7515.417;6165.450;7750.367;6725.400;8061.317;8115.367;7508.333;9284.183;6693.350;7384.283;8277.383;8290.233;6881.483;8920.200;7288.433;11825.167;7965.483;8741.183;7180.367;9949.200;9772.367;10550.200;9482.350;11275.917;10586.433;12258.183;11498.367;12275.233;13581.350;11252.217;15161.267;22513.150;21686.383;13930.167;13910.283;12274.200;4332.300;1873.150;371.317;91.200;23.317;10.150;10.250;11.717;10.267;10.167;10.217;11.317;1.500;12.233;8.283;7.300;7.267;7.200;6.250;9.300;8.417;6.267;7.417;6.450;5.417;6.467;6.400;5.467;5.383;4.450;5.383;4.450;5.383;4.450;4.383;4.517;5.400;4.433;3.400;3.417;4.383;2.367;4.367;3.450;4.350;3.433;3.367;1.417;3.333;1.433;3.367;2.317;2.333;4.317;2.350;0.000;3.317;1.350;3.317;4.233
0.000;0.000;0.000;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.283;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;0.433;0.383;0.317;0.000;0.000;0.367;0.000;0.000;0.000;1.300;0.000;0.900;0.417;0.000;0.333;0.000;0.000;1.367;0.000;0.333;0.000;0.000;1.433;0.000;0.317;0.417;0.283;0.383;0.000;0.350;0.417;1.000;1.333;1.433;0.383;0.000;1.417;1.417;0.400;0.417;1.417;0.433;1.450;2.367;1.400;1.417;1.433;0.400;1.450;1.433;1.383;1.433;1.433;2.433;2.367;1.467;1.383;1.450;2.417;0.450;3.367;1.400;2.317;2.367;3.333;2.183;1.350;0.283;2.383;1.233;1.483;1.200;0.433;3.167;0.483;1.183;0.367;1.200;1.367;1.200;1.350;0.917;1.433;1.183;0.367;0.233;0.350;0.000;0.000;1.150;0.383;0.167;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4865.533;4214.333;5297.517;4948.317;4579.533;4333.433;6016.500;4858.333;4610.517;5007.350;5098.500;4282.367;5390.533;6790.283;4756.450;4698.400;6550.500;4585.400;4383.533;5250.317;5077.433;5657.283;6116.400;2859.350;5378.467;5691.333;6635.433;6030.383;7166.317;4355.317;5986.450;4984.367;4780.450;5486.283;4911.400;7244.300;5065.400;8194.900;6737.417;4491.400;6958.333;6095.333;5774.383;6868.367;4682.400;6740.333;4986.417;5317.367;7605.433;5910.400;6081.317;6384.417;7128.283;6190.383;2688.417;7242.350;5684.417;6827.000;6950.333;9408.433;6425.383;4408.983;7660.417;7902.417;6481.400;6264.417;7012.417;5360.433;6696.450;9239.367;6438.400;6834.417;6915.433;6609.400;6781.450;7561.433;7376.383;7449.433;7016.433;8813.433;7487.367;6282.467;8020.383;9477.450;8355.417;6903.450;8732.367;7632.400;9226.317;9372.367;8764.333;10969.183;8007.350;8956.283;10213.383;10429.233;8858.483;11765.200;9928.433;16721.167;11787.483;13677.183;12097.367;18203.200;19012.367;20278.200;15879.350;13769.917;7432.433;3678.183;1028.367;221.233;41.350;13.217;12.267;14.150;13.383;11.167;12.283;13.200;10.300;11.150;8.317;10.200;10.317;8.150;8.250;9.717;8.267;7.167;8.217;8.317;4.500;10.233;7.283;7.300;6.267;6.200;5.250;7.300;6.417;6.267;7.417;5.450;5.417;6.467;5.400;4.467;5.383;5.450;5.383;4.450;5.383;4.450;4.383;3.517;4.400;4.433;4.400;3.417;4.383;4.367;4.367;4.450;4.350;3.433;3.367;3.417;3.333;2.433;3.367;3.317;3.333;3.317;3.350;0.367;3.317;3.350;3.317;3.233
