4929.431;4905.447;5024.284;5140.705;5297.935;5411.175;5508.796;5686.136;5828.099;6062.037;6235.205;6493.142;6778.556;7080.307;7559.535;8144.323;8742.085;9827.454;11189.537;13725.144;19281.099;13424.765;631.793;2.231;2.239;2.955;2.611;1.936;0.625;1.502;2.062;1.291;1.524;1.184;1.806;1.673;0.255;1.879;1.028;1.544;1.021;1.126;1.209;1.074;0.504;1.030;0.218;0.280;0.921;0.202;0.182;1.171;0.140;1.215;0.000;0.183;0.277;1.677;0.194;0.828;1.216;2.566;0.193;0.206;0.234;0.260;0.217;0.000;0.249;0.864;0.244;0.251;0.000;0.246;0.256;0.220;0.194;0.192;0.207;0.235;0.235;0.000;0.222;0.000;0.237;0.267;1.135;0.288;0.181;0.213;0.199;0.041;0.000;0.000;0.000;0.113;0.000;0.971;0.321;0.768;0.000;0.051;0.000;0.063;0.261;0.062;0.272;0.725;0.000;0.000;0.000;0.088;0.262;0.000;0.000;0.041;0.000;0.000;0.000;0.060;0.000;0.045;0.000;0.000;0.000;0.000;0.214;0.000;0.000;0.000;0.000;0.128;0.000;0.081;0.208;0.000;0.000;0.157;0.000;0.099;0.228;0.122;0.199;0.000;0.000;0.000;0.000;0.000;0.000;0.310;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.221;0.000;0.000;0.000;0.178;0.000;0.000;0.000;0.000;0.000;0.261;0.000;0.000;0.196;0.000;0.000;0.000;0.000;0.000;0.000

Samples: 39
0.000;0.000;0.000;0.100;0.000;0.000;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.233;0.000;0.250;0.000;0.200;0.200;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.067;0.000;0.000;0.317;0.000;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.050;0.000;0.083;0.250;0.067;0.000;0.050;0.000;0.000;0.000;0.083;0.233;0.000;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.083;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.717;0.233;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.850;0.217;0.000;0.000;0.767;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.067;0.000;0.067;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.083;0.000;0.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.850;0.483;0.267;0.100;0.300;0.183;0.267;0.117;0.300;0.150;0.283;0.167;0.283;0.083;0.000;1.167;0.267;0.150;0.000;0.167;0.283;0.133;0.250;0.000;0.267;0.150;0.217;0.183;0.000;0.000;0.233;0.183;0.000;0.167;0.600;0.150;0.233;0.000;0.233;0.217;0.217;0.200;0.000;0.250;0.000;0.183;0.183;0.250;0.183;0.200;0.183;0.233;0.167;0.000;0.000;0.217;0.250;0.000;0.000;0.250;0.233;0.000;0.233;0.250;0.233;0.250;0.233;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.200;0.000;0.200;0.283;0.233;0.267;0.233;0.267;0.000;0.233;0.217;0.267;0.000;0.233;0.200;0.050;0.250;0.067;0.283;0.117;0.000;0.050;0.283;0.050;0.317;0.050;0.267;0.000;0.267;0.067;0.000;0.000;0.300;0.050;0.250;0.083;0.000;0.067;0.183;0.050;0.250;0.083;0.000;0.083;0.000;0.050;0.000;0.100;0.217;0.067;0.183;0.000;0.183;0.000;0.167;0.000;0.000;0.117;0.200;0.150;0.200;0.133;0.200;0.117;0.233;0.117;0.217;0.267;0.233;0.267;0.200;0.300;0.217;0.300;0.217;0.267;0.217;0.000;0.217;0.300;0.000;0.267;0.233;0.283;0.000;0.000;0.250;0.300;0.000;0.283;0.267;0.283;0.233;0.000;0.267;0.000;0.250;0.250;0.283;0.000;0.000;0.000;0.233;0.217
4.850;4.483;4.267;3.100;4.300;4.183;3.267;4.117;4.300;4.150;3.283;4.167;4.283;3.083;4.233;3.167;4.267;4.150;4.300;4.167;4.283;4.133;4.250;5.183;4.267;4.150;3.217;4.183;2.817;4.183;4.233;4.183;4.300;4.167;4.600;4.150;4.233;3.717;3.233;4.217;4.217;4.200;4.233;3.250;4.417;4.183;4.183;4.250;4.183;4.200;4.183;4.233;4.167;4.233;4.383;3.217;3.250;3.850;4.217;4.250;4.233;4.767;4.233;3.250;4.233;4.250;4.233;4.267;4.250;4.200;4.233;4.250;4.233;4.233;4.250;4.233;4.200;4.200;4.200;4.283;4.233;4.267;4.233;4.267;4.250;5.233;4.217;4.267;4.200;4.233;4.200;4.050;4.250;4.067;3.283;4.117;4.317;4.050;4.283;4.050;3.317;4.050;4.267;4.067;4.267;4.067;4.250;4.767;4.300;4.050;4.250;4.083;4.250;4.067;4.183;4.050;4.250;5.083;4.183;4.083;4.233;4.050;5.200;4.100;4.217;5.067;4.183;4.633;4.183;5.083;4.167;5.150;5.283;5.117;4.200;5.150;4.200;5.133;4.200;4.117;4.233;4.117;4.217;4.267;4.233;4.267;4.200;4.300;4.217;4.300;4.217;4.267;4.217;5.267;4.217;4.300;5.217;5.267;5.233;5.283;5.250;6.250;6.250;5.300;6.200;5.283;4.267;4.283;3.233;4.300;2.267;3.250;3.250;2.250;2.283;4.467;3.250;3.267;2.233;3.217
0.000;0.000;0.000;0.100;0.000;0.000;0.267;0.000;0.000;0.000;0.283;0.000;0.000;0.083;0.233;0.167;0.000;0.000;0.000;0.000;0.000;0.133;0.000;0.000;0.000;0.000;0.217;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.150;0.000;0.717;0.233;0.000;0.000;0.000;0.000;0.250;0.000;0.183;0.000;0.000;0.183;0.000;0.183;0.000;0.167;0.233;0.000;0.217;0.000;0.000;0.217;0.250;0.000;0.000;0.233;0.250;0.000;0.000;0.000;0.000;0.000;0.200;0.000;0.250;0.000;0.233;0.000;0.000;0.000;0.200;0.000;0.000;0.233;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.200;0.000;0.000;0.050;0.000;0.067;0.283;0.117;0.000;0.050;0.000;0.050;0.000;0.000;0.000;0.067;0.000;0.000;0.250;0.000;0.000;0.050;0.000;0.000;0.250;0.000;0.000;0.050;0.000;0.000;0.183;0.083;0.233;0.050;0.000;1.100;0.217;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.117;0.000;0.000;0.000;0.000;0.000;0.117;0.233;0.000;0.217;0.267;0.233;0.267;0.200;0.300;0.217;0.300;0.217;0.267;0.217;0.000;1.217;0.300;0.217;0.267;0.233;0.283;2.250;1.250;1.250;2.300;2.200;1.283;0.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4960.850;4295.483;5392.267;5035.100;4661.300;4411.183;6110.267;4929.117;4682.300;5075.150;5163.283;4337.167;5452.283;6855.083;4796.233;4739.167;6594.267;4612.150;4403.300;5272.167;5094.283;5656.133;6115.250;2868.183;5363.267;5663.150;6589.217;5981.183;7090.817;4318.183;5909.233;4917.183;4711.300;5394.167;4820.600;7081.150;4948.233;7970.717;6550.233;4361.217;6732.217;5877.200;5567.233;6591.250;4498.417;6441.183;4761.183;5061.250;7205.183;5591.200;5731.183;5995.233;6672.167;5780.233;2530.383;6712.217;5262.250;6283.850;6372.217;8573.250;5842.233;4007.767;6906.233;7088.250;5791.233;5577.250;6199.233;4729.267;5861.250;8021.200;5570.233;5874.250;5902.233;5608.233;5707.250;6317.233;6107.200;6118.200;5715.200;7102.283;5990.233;4981.267;6276.233;7323.267;6389.250;5215.233;6501.217;5608.267;6656.200;6652.233;6110.200;7471.050;5348.250;5836.067;6473.283;6400.117;5266.317;6715.050;5422.283;8640.050;5747.317;6189.050;4993.267;6758.067;6495.267;6813.067;5962.250;6851.767;6212.300;6874.050;6137.250;6169.083;6358.250;4828.067;5913.183;8135.050;7693.250;5398.083;6856.183;9349.083;6545.233;7547.050;5607.200;6840.100;7624.217;5725.067;6083.183;7250.633;7083.183;6605.083;7392.167;8497.150;2541.283;10754.117;7254.200;7284.150;7136.200;6628.133;6976.200;9488.117;8288.233;7660.117;9031.217;7868.267;7154.233;9869.267;8635.200;8151.300;9558.217;8932.300;9740.217;9265.267;10977.217;9212.267;11253.217;10715.300;11597.217;12361.267;11247.233;10928.283;17234.250;14902.250;18142.250;19053.300;19558.200;15719.283;9908.267;5293.283;3375.233;921.300;413.267;100.250;34.250;23.250;18.283;17.467;17.250;16.267;16.233;16.217
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.817;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;1.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.200;0.000;0.200;1.283;1.233;0.000;1.233;0.267;2.250;0.000;2.217;0.000;2.200;1.233;3.200;3.050;2.250;1.067;2.283;0.117;0.317;1.050;1.283;2.050;1.317;0.050;0.267;0.067;1.267;1.067;0.250;0.767;0.300;1.050;0.250;0.083;0.250;0.000;0.000;1.050;0.250;0.083;0.183;1.083;0.233;0.050;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.117;0.000;0.000;0.000;0.000;0.000;0.117;0.000;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4954.850;4284.483;5384.267;5025.100;4647.300;4398.183;6096.267;4918.117;4667.300;5060.150;5154.283;4326.167;5441.283;6842.083;4793.233;4727.167;6585.267;4603.150;4396.300;5255.167;5088.283;5650.133;6112.250;2858.183;5363.267;5659.150;6596.217;5983.183;7098.817;4312.183;5915.233;4917.183;4716.300;5395.167;4828.600;7092.150;4959.233;7988.717;6572.233;4370.217;6753.217;5900.200;5587.233;6614.250;4514.417;6469.183;4785.183;5084.250;7245.183;5619.200;5770.183;6033.233;6720.167;5824.233;2538.383;6766.217;5306.250;6343.850;6433.217;8661.250;5904.233;4048.767;6985.233;7167.250;5862.233;5640.250;6282.233;4790.267;5946.250;8143.200;5657.233;5966.250;5999.233;5703.233;5815.250;6427.233;6223.200;6239.200;5833.200;7247.283;6112.233;5088.267;6424.233;7500.267;6546.250;5346.233;6669.217;5755.267;6845.200;6837.233;6287.200;7699.050;5513.250;6023.067;6685.283;6626.117;5452.317;6968.050;5626.283;8990.050;5973.317;6448.050;5209.267;7067.067;6794.267;7139.067;6258.250;7200.767;6542.300;7253.050;6488.250;6536.083;6747.250;5135.067;6300.183;8693.050;8238.250;5805.083;7387.183;10115.083;7095.233;8208.050;6124.200;7504.100;8393.217;6329.067;6756.183;8102.633;7952.183;7457.083;8395.167;9725.150;2919.283;12508.117;8502.200;8636.150;8541.200;8049.133;8581.200;11875.117;10551.233;9959.117;12015.217;10766.267;10118.233;14519.267;13327.200;13345.300;16707.217;16635.300;18786.217;17370.267;18113.217;11587.267;9139.217;4551.300;2082.217;747.267;183.233;46.283;25.250;15.250;16.250;16.300;16.200;14.283;13.267;11.283;13.233;10.300;13.267;10.250;11.250;12.250;10.283;6.467;10.250;8.267;10.233;11.217
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.817;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.717;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.217;0.000;0.000;0.217;1.250;0.000;0.000;0.233;0.250;0.233;0.000;0.233;0.000;0.250;1.200;0.233;0.250;0.233;0.000;0.250;0.233;1.200;0.200;0.200;1.283;1.233;0.000;1.233;1.267;1.250;0.000;3.217;0.267;3.200;2.233;3.200;2.050;1.250;0.067;3.283;0.117;1.317;1.050;0.283;2.050;0.317;0.050;0.000;1.067;1.267;1.067;0.250;1.767;1.300;1.050;1.250;0.083;0.250;0.000;0.183;1.050;0.250;0.000;1.183;1.083;0.233;0.050;0.000;0.100;1.217;0.000;0.000;0.000;0.000;0.000;0.000;0.150;0.000;1.117;0.000;0.000;0.000;0.000;0.000;1.117;0.233;0.000;0.217;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4931.850;4265.483;5359.267;5003.100;4627.300;4379.183;6070.267;4898.117;4650.300;5043.150;5137.283;4307.167;5420.283;6816.083;4775.233;4710.167;6563.267;4588.150;4389.300;5245.167;5076.283;5641.133;6098.250;2851.183;5350.267;5655.150;6592.217;5977.183;7090.817;4311.183;5917.233;4922.183;4714.300;5401.167;4832.600;7103.150;4965.233;8001.717;6582.233;4382.217;6777.217;5920.200;5604.233;6643.250;4534.417;6503.183;4807.183;5112.250;7288.183;5655.200;5807.183;6070.233;6773.167;5869.233;2557.383;6830.217;5351.250;6405.850;6499.217;8760.250;5971.233;4094.767;7074.233;7262.250;5943.233;5724.250;6382.233;4860.267;6043.250;8287.200;5757.233;6078.250;6118.233;5818.233;5935.250;6566.233;6367.200;6388.200;5975.200;7437.283;6273.233;5227.267;6607.233;7718.267;6748.250;5517.233;6895.217;5949.267;7090.200;7093.233;6524.200;8012.050;5736.250;6284.067;6983.283;6933.117;5709.317;7326.050;5918.283;9485.050;6309.317;6828.050;5525.267;7522.067;7240.267;7643.067;6711.250;7750.767;7052.300;7860.050;7049.250;7134.083;7384.250;5650.067;6961.183;9671.050;9194.250;6519.083;8346.183;11509.083;8127.233;9491.050;7137.200;8840.100;9989.217;7636.067;8260.183;10073.633;10060.183;9649.083;11127.167;13267.150;4135.283;18433.117;13189.200;14285.150;15130.200;15150.133;16464.200;21446.117;15911.233;10784.117;7745.217;3332.267;1174.233;504.267;114.200;31.300;18.217;15.300;16.217;15.267;15.217;12.267;13.217;12.300;12.217;12.267;11.233;10.283;12.250;10.250;10.250;10.300;11.200;10.283;9.267;8.283;10.233;7.300;9.267;9.250;8.250;10.250;7.283;6.467;9.250;8.267;8.233;9.217
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.817;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.717;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.283;0.233;0.000;0.233;1.267;1.250;0.000;1.217;0.000;2.200;0.233;2.200;1.050;0.250;0.000;2.283;0.117;0.317;0.050;0.283;2.050;0.000;0.000;0.000;0.067;0.267;0.067;0.250;0.000;0.000;0.050;0.250;0.000;0.000;0.000;0.000;0.050;0.250;0.000;0.000;1.083;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.117;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4924.850;4257.483;5352.267;4995.100;4618.300;4369.183;6062.267;4892.117;4642.300;5033.150;5129.283;4302.167;5416.283;6814.083;4772.233;4709.167;6565.267;4591.150;4388.300;5251.167;5075.283;5644.133;6102.250;2851.183;5362.267;5666.150;6607.217;5994.183;7116.817;4324.183;5931.233;4936.183;4734.300;5423.167;4852.600;7143.150;4990.233;8054.717;6624.233;4410.217;6824.217;5965.200;5651.233;6702.250;4572.417;6564.183;4850.183;5162.250;7372.183;5718.200;5879.183;6154.233;6866.167;5951.233;2587.383;6932.217;5434.250;6512.850;6613.217;8925.250;6084.233;4170.767;7217.233;7421.250;6072.233;5855.250;6528.233;4977.267;6195.250;8506.200;5916.233;6250.250;6298.233;5993.233;6125.250;6788.233;6587.200;6619.200;6200.200;7729.283;6529.233;5443.267;6894.233;8072.267;7062.250;5783.233;7241.217;6265.267;7478.200;7501.233;6914.200;8511.050;6105.250;6710.067;7476.283;7449.117;6149.317;7913.050;6415.283;10324.050;6897.317;7493.050;6088.267;8330.067;8063.267;8560.067;7557.250;8790.767;8049.300;9045.050;8184.250;8358.083;8747.250;6769.067;8458.183;11912.050;11544.250;8342.083;10933.183;15479.083;11288.233;13701.050;10822.200;14231.100;17248.217;14117.067;15901.183;18855.633;16348.183;11599.083;8087.167;4572.150;505.283;614.117;94.200;26.150;14.200;13.133;12.200;15.117;13.233;12.117;12.217;10.267;9.233;11.267;10.200;9.300;10.217;8.300;8.217;7.267;9.217;7.267;8.217;7.300;8.217;7.267;5.233;5.283;7.250;6.250;7.250;6.300;7.200;6.283;5.267;5.283;5.233;4.300;5.267;4.250;5.250;6.250;5.283;0.467;5.250;3.267;3.233;5.217
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.817;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.717;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.250;0.233;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.250;1.200;0.000;0.250;0.233;0.000;0.250;0.233;0.200;0.200;0.000;1.283;1.233;0.000;1.233;1.267;2.250;0.000;2.217;0.000;2.200;1.233;2.200;2.050;0.250;0.000;1.283;0.117;0.317;0.050;0.283;2.050;0.317;1.050;0.267;1.067;1.267;0.067;0.000;0.767;0.300;0.050;0.000;0.083;0.250;0.000;0.000;1.050;1.250;0.000;0.183;1.083;0.000;0.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4908.850;4244.483;5332.267;4983.100;4605.300;4362.183;6046.267;4878.117;4632.300;5023.150;5116.283;4297.167;5404.283;6804.083;4765.233;4705.167;6558.267;4587.150;4382.300;5248.167;5075.283;5647.133;6113.250;2856.183;5367.267;5675.150;6616.217;6010.183;7135.817;4335.183;5955.233;4958.183;4753.300;5451.167;4878.600;7185.150;5021.233;8116.717;6676.233;4444.217;6883.217;6018.200;5703.233;6774.250;4614.417;6637.183;4908.183;5229.250;7466.183;5804.200;5965.183;6253.233;6976.167;6054.233;2632.383;7066.217;5542.250;6646.850;6761.217;9131.250;6224.233;4270.767;7407.233;7624.250;6244.233;6029.250;6734.233;5138.267;6405.250;8808.200;6134.233;6489.250;6548.233;6243.233;6387.250;7096.233;6899.200;6947.200;6518.200;8153.283;6898.233;5764.267;7324.233;8605.267;7545.250;6198.233;7787.217;6759.267;8098.200;8163.233;7554.200;9344.050;6740.250;7439.067;8339.283;8355.117;6944.317;9001.050;7364.283;11953.050;8058.317;8850.050;7282.267;10104.067;9945.267;10750.067;9686.250;11550.767;10887.300;12652.050;11939.250;12846.083;14346.250;11956.067;16014.183;23048.050;20874.250;12258.083;10872.183;8276.083;2451.233;866.050;142.200;36.100;17.217;12.067;12.183;12.633;11.183;10.083;11.167;12.150;5.283;13.117;9.200;9.150;8.200;7.133;7.200;10.117;8.233;8.117;8.217;6.267;6.233;7.267;7.200;5.300;7.217;6.300;6.217;6.267;6.217;5.267;5.217;5.300;5.217;5.267;4.233;3.283;5.250;3.250;4.250;4.300;4.200;4.283;3.267;3.283;4.233;2.300;4.267;3.250;4.250;4.250;3.283;3.467;4.250;3.267;4.233;4.217
4879.850;4212.483;5305.267;4954.100;4577.300;4331.183;6022.267;4854.117;4601.300;5003.150;5091.283;4272.167;5384.283;6794.083;4742.233;4689.167;6550.267;4573.150;4366.300;5243.167;5070.283;5645.133;6111.250;2837.183;5368.267;5682.150;6637.217;6023.183;7171.817;4341.183;5978.233;4975.183;4765.300;5484.167;4899.600;7246.150;5051.233;8201.717;6740.233;4475.217;6959.217;6088.200;5770.233;6863.250;4667.417;6743.183;4975.183;5309.250;7611.183;5906.200;6076.183;6382.233;7128.167;6187.233;2656.383;7247.217;5681.250;6832.850;6954.217;9424.250;6425.233;4398.767;7675.233;7916.250;6487.233;6271.250;7024.233;5359.267;6708.250;9274.200;6452.233;6850.250;6930.233;6629.233;6802.250;7589.233;7400.200;7482.200;7045.200;8863.283;7526.233;6309.267;8071.233;9546.267;8421.250;6948.233;8808.217;7698.267;9322.200;9484.233;8876.200;11120.050;8124.250;9112.067;10414.283;10651.117;9072.317;12110.050;10257.283;17382.050;12347.317;14497.050;12922.267;19323.067;19450.267;19324.067;13605.250;10262.767;4625.300;1838.050;390.250;52.083;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
20.850;21.483;19.267;17.100;20.300;21.183;17.267;18.117;22.300;19.150;20.283;21.167;20.283;15.083;22.233;19.167;17.267;20.150;24.300;18.167;20.283;18.133;18.250;28.183;20.267;18.150;17.217;17.183;13.817;21.183;19.233;19.183;23.300;18.167;23.600;15.150;22.233;14.717;18.233;22.217;18.217;17.200;20.233;16.250;24.417;16.183;24.183;19.250;17.183;18.200;21.183;17.233;18.167;20.233;36.383;19.217;21.250;17.850;19.217;16.250;20.233;23.767;18.233;17.250;21.233;21.250;20.233;23.267;20.250;16.200;21.233;20.250;21.233;21.233;21.250;19.233;20.200;20.200;21.200;18.283;20.233;23.267;20.233;18.267;19.250;23.233;20.217;21.267;20.200;19.233;18.200;17.050;22.250;20.067;17.283;19.117;21.317;18.050;20.283;15.050;20.317;19.050;21.267;19.067;19.267;18.067;19.250;16.767;19.300;18.050;17.250;20.083;17.250;9.067;10.183;13.050;11.250;8.083;9.183;12.083;8.233;8.050;5.200;7.100;7.217;5.067;4.183;5.633;6.183;5.083;6.167;6.150;0.000;8.117;4.200;4.150;4.200;4.133;3.200;5.117;4.233;3.117;4.217;2.267;2.233;4.267;2.200;2.300;3.217;2.300;3.217;1.267;2.217;2.267;3.217;1.300;2.217;2.267;1.233;1.283;2.250;2.250;1.250;2.300;2.200;2.283;1.267;0.283;1.233;0.300;1.267;0.250;0.250;1.250;1.283;0.000;0.250;0.000;0.233;1.217
4888.850;4228.483;5317.267;4967.100;4592.300;4350.183;6036.267;4875.117;4626.300;5027.150;5117.283;4300.167;5415.283;6824.083;4776.233;4723.167;6588.267;4612.150;4405.300;5287.167;5114.283;5692.133;6166.250;2882.183;5424.267;5746.150;6707.217;6096.183;7255.817;4408.183;6062.233;5051.183;4848.300;5570.167;4986.600;7369.150;5152.233;8350.717;6874.233;4579.217;7114.217;6232.200;5915.233;7040.250;4802.417;6927.183;5127.183;5475.250;7846.183;6107.200;6290.183;6614.233;7401.167;6436.233;2791.383;7564.217;5944.250;7158.850;7301.217;9911.250;6780.233;4668.767;8137.233;8419.250;6922.233;6720.250;7545.233;5791.267;7265.250;10073.200;7054.233;7523.250;7656.233;7364.233;7606.250;8546.233;8395.200;8558.200;8138.200;10335.283;8885.233;7555.267;9791.233;11781.267;10594.250;8955.233;11647.217;10517.267;13231.200;14125.233;14083.200;19115.050;15327.250;18149.067;19818.283;16333.117;8864.317;5599.050;1518.283;539.050;54.317;14.050;8.267;10.067;9.267;9.067;8.250;9.767;7.300;8.050;7.250;6.083;6.250;5.067;5.183;8.050;6.250;4.083;5.183;8.083;4.233;6.050;3.200;4.100;5.217;2.067;3.183;4.633;3.183;3.083;3.167;4.150;0.000;5.117;2.200;2.150;2.200;1.133;2.200;3.117;2.233;1.117;2.217;2.267;1.233;2.267;2.200;1.300;1.217;1.300;1.217;1.267;2.217;0.267;1.217;0.300;1.217;1.267;0.233;0.000;1.250;0.000;1.250;0.300;0.200;0.283;0.267;0.000;1.233;0.000;0.267;0.250;0.250;1.250;0.283;0.000;0.250;0.000;0.233;0.217
