4852.217;4832.539;4947.964;5064.277;5212.052;5324.763;5414.178;5581.077;5717.244;5936.797;6096.603;6330.672;6585.124;6857.461;7282.137;7792.536;8287.696;9184.949;10204.312;11884.244;15220.751;20016.545;7182.154;57.227;2.436;3.127;2.787;2.113;0.242;1.671;1.339;1.491;2.872;2.318;0.451;1.790;1.530;1.314;1.181;1.776;1.118;1.252;1.356;1.174;0.484;1.160;0.496;1.531;1.115;1.411;1.305;0.396;1.078;1.363;0.000;1.138;0.462;0.906;1.196;0.287;1.363;0.000;0.344;1.165;1.403;1.474;1.320;0.533;0.449;0.984;0.419;0.418;1.422;0.422;1.486;1.349;0.371;0.417;0.448;1.187;0.369;0.568;0.365;1.185;0.395;0.515;0.342;0.432;0.287;0.334;0.331;0.149;0.000;1.354;0.366;0.227;0.572;0.185;0.000;0.122;0.530;0.186;0.459;0.189;0.359;0.187;0.381;0.000;0.448;0.173;0.384;0.248;0.367;0.291;0.299;0.122;0.000;0.206;0.281;0.144;0.313;0.136;0.000;0.203;0.290;0.185;0.291;0.722;0.270;0.179;0.217;0.271;0.000;0.161;0.295;0.313;0.000;0.235;0.281;0.254;0.407;0.000;0.000;0.474;0.000;0.410;0.407;0.506;0.367;0.000;0.378;0.000;0.357;0.508;0.368;0.542;0.404;0.439;0.461;0.000;0.000;0.408;0.359;0.000;0.312;0.000;0.400;0.000;0.000;0.000;0.358;0.355;0.356;0.248;0.383;0.994;0.302;0.443;0.310;0.233

Samples: 39
1.533;0.333;1.517;0.317;0.533;1.433;0.500;0.333;0.517;0.350;1.500;0.367;0.533;0.283;0.450;0.400;1.500;1.400;0.533;1.317;0.433;1.283;0.400;0.350;0.467;0.333;0.433;1.383;0.000;1.317;0.450;1.367;0.450;0.283;0.400;0.300;0.400;0.000;0.417;1.400;0.333;1.333;1.383;0.367;0.400;0.333;1.417;0.367;1.433;1.400;0.317;0.417;1.283;1.383;0.000;0.350;1.417;1.000;1.333;0.433;0.383;0.000;0.417;1.417;1.400;1.417;0.417;0.433;1.450;0.367;1.400;0.417;0.433;1.400;1.450;0.433;1.383;1.433;1.433;1.433;0.367;0.467;1.383;0.450;1.417;0.450;0.367;0.400;0.317;0.367;1.333;1.183;1.350;1.283;0.383;1.233;0.483;1.200;1.433;1.167;0.483;0.183;1.367;1.200;1.367;1.200;1.350;0.000;1.433;0.183;1.367;1.233;1.350;1.217;1.267;1.150;0.383;0.167;0.283;0.200;1.300;0.150;1.317;1.200;1.317;0.150;0.250;0.717;1.267;1.167;1.217;1.317;0.000;1.233;1.283;1.300;0.267;1.200;1.250;0.300;0.417;1.267;0.417;0.450;1.417;1.467;1.400;0.467;1.383;1.450;0.383;0.450;0.383;1.450;0.383;1.517;0.400;1.433;0.400;0.417;1.383;0.367;1.367;0.450;1.350;1.433;1.367;0.417;1.333;1.433;1.367;1.317;0.333;0.317;1.350;0.000;1.317;1.350;1.317;1.233
0.000;0.333;0.000;0.317;0.533;0.000;0.500;0.333;0.517;0.350;0.000;0.367;0.533;0.283;0.450;0.400;0.500;0.000;0.533;0.000;0.433;0.283;0.400;0.000;0.467;0.333;0.433;0.000;0.000;0.317;0.450;0.367;0.450;0.283;0.400;0.300;0.400;0.900;0.417;0.000;0.333;0.333;0.000;0.367;0.400;0.333;0.000;0.367;0.000;0.000;0.317;0.417;0.283;0.000;0.000;0.350;0.000;0.000;0.000;0.433;0.383;0.983;0.417;0.000;0.000;0.000;0.417;0.000;0.000;0.367;0.000;0.417;0.433;0.000;0.000;0.433;0.000;0.000;0.433;0.000;0.367;0.000;0.000;0.450;0.417;0.450;0.367;0.400;0.317;0.367;0.333;0.183;0.000;0.283;0.383;0.233;0.000;0.200;0.000;0.167;0.483;0.183;0.000;0.200;0.000;0.000;0.350;0.917;0.000;0.183;0.000;0.233;0.350;0.217;0.267;0.150;0.383;0.167;0.283;0.200;0.000;0.150;0.317;0.200;0.000;0.150;0.250;0.000;0.267;0.000;0.000;0.317;0.000;0.233;0.283;0.300;0.267;0.200;0.250;0.300;0.417;0.267;0.417;0.450;0.000;0.467;0.000;0.467;0.000;0.000;0.383;0.450;0.383;0.000;0.383;0.000;0.400;0.000;0.400;0.000;0.383;0.367;0.000;0.450;0.350;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.333;0.317;0.000;0.000;0.000;0.000;0.000;0.233
0.533;1.333;1.517;1.317;1.533;1.433;0.500;1.333;1.517;1.350;1.500;1.367;0.533;0.283;1.450;1.400;0.500;1.400;1.533;1.317;1.433;1.283;1.400;2.350;1.467;1.333;1.433;1.383;0.000;1.317;0.450;0.367;1.450;1.283;1.400;1.300;1.400;0.900;0.417;1.400;1.333;0.333;1.383;0.367;1.400;1.333;1.417;0.367;1.433;1.400;1.317;1.417;1.283;1.383;2.417;1.350;2.417;2.000;1.333;1.433;1.383;1.983;0.417;1.417;1.400;1.417;1.417;2.433;1.450;0.367;1.400;1.417;1.433;1.400;1.450;1.433;1.383;1.433;1.433;1.433;1.367;2.467;1.383;1.450;1.417;1.450;1.367;1.400;1.317;1.367;0.333;1.183;1.350;1.283;0.383;1.233;1.483;1.200;1.433;0.167;1.483;1.183;1.367;1.200;1.367;1.200;0.350;0.917;1.433;2.183;1.367;1.233;1.350;1.217;1.267;1.150;1.383;1.167;1.283;1.200;2.300;2.150;1.317;1.200;1.317;2.150;1.250;1.717;0.267;2.167;1.217;1.317;1.500;1.233;1.283;1.300;1.267;1.200;0.250;1.300;1.417;1.267;1.417;1.450;1.417;0.467;1.400;1.467;1.383;1.450;1.383;1.450;1.383;1.450;1.383;1.517;1.400;1.433;1.400;2.417;0.383;1.367;1.367;1.450;0.350;1.433;1.367;1.417;0.333;1.433;1.367;1.317;1.333;1.317;1.350;1.367;1.317;1.350;1.317;1.233
2.533;1.333;1.517;1.317;0.533;1.433;1.500;1.333;0.517;1.350;1.500;1.367;1.533;2.283;1.450;1.400;1.500;1.400;1.533;1.317;1.433;1.283;1.400;1.350;1.467;1.333;1.433;1.383;0.000;1.317;1.450;1.367;1.450;1.283;1.400;1.300;1.400;0.900;2.417;1.400;1.333;1.333;1.383;1.367;1.400;1.333;2.417;1.367;1.433;1.400;1.317;1.417;1.283;1.383;2.417;1.350;1.417;1.000;1.333;1.433;1.383;0.983;2.417;1.417;1.400;1.417;1.417;1.433;1.450;2.367;1.400;1.417;1.433;1.400;1.450;1.433;1.383;1.433;1.433;1.433;1.367;1.467;2.383;1.450;1.417;1.450;1.367;1.400;1.317;1.367;1.333;1.183;1.350;1.283;1.383;1.233;1.483;1.200;1.433;2.167;1.483;1.183;1.367;1.200;1.367;2.200;2.350;0.917;1.433;1.183;1.367;1.233;1.350;1.217;1.267;1.150;1.383;2.167;1.283;1.200;1.300;1.150;1.317;1.200;2.317;1.150;1.250;1.717;2.267;1.167;1.217;1.317;2.500;1.233;1.283;1.300;1.267;1.200;2.250;1.300;1.417;1.267;1.417;1.450;2.417;2.467;2.400;1.467;2.383;2.450;1.383;2.450;2.383;2.450;1.383;2.517;2.400;2.433;2.400;1.417;3.383;2.367;3.367;2.450;3.350;3.433;2.367;2.417;1.333;1.433;0.367;1.317;1.333;0.317;0.350;2.367;1.317;1.350;1.317;0.233
0.533;0.333;0.517;0.317;1.533;0.433;0.500;0.333;1.517;0.350;0.500;0.367;0.533;0.283;0.450;0.400;0.500;0.400;0.533;1.317;0.433;0.283;0.400;0.350;0.467;0.333;0.433;1.383;0.000;0.317;1.450;1.367;0.450;0.283;0.400;0.300;0.400;0.900;0.417;0.400;0.333;1.333;1.383;1.367;0.400;0.333;0.417;1.367;1.433;1.400;1.317;0.417;0.283;1.383;0.417;0.350;0.417;0.000;1.333;0.433;0.383;0.000;0.417;1.417;0.400;0.417;0.417;0.433;1.450;0.367;1.400;1.417;0.433;1.400;1.450;1.433;1.383;1.433;0.433;1.433;0.367;0.467;0.383;0.450;0.417;1.450;1.367;1.400;1.317;1.367;1.333;1.183;1.350;1.283;1.383;0.233;1.483;1.200;0.433;1.167;0.483;1.183;1.367;1.200;1.367;0.200;0.350;0.917;0.433;0.183;1.367;1.233;0.350;1.217;0.267;1.150;0.383;0.167;0.283;1.200;0.300;0.150;0.317;1.200;0.317;1.150;1.250;0.000;0.267;1.167;1.217;1.317;0.500;1.233;0.283;1.300;1.267;1.200;0.250;1.300;1.417;1.267;1.417;1.450;0.417;1.467;0.400;1.467;0.383;0.450;1.383;0.450;0.383;1.450;1.383;0.517;1.400;1.433;1.400;1.417;1.383;1.367;1.367;2.450;2.350;1.433;1.367;0.417;1.333;0.433;0.367;0.000;0.000;0.317;0.350;0.000;0.000;0.350;0.000;0.233
4925.533;4264.333;5364.517;5013.317;4635.533;4393.433;6088.500;4913.333;4663.517;5060.350;5147.500;4326.367;5437.533;6837.283;4781.450;4726.400;6577.500;4603.400;4391.533;5258.317;5080.433;5644.283;6098.400;2860.350;5352.467;5651.333;6581.433;5970.383;7075.317;4309.317;5894.450;4909.367;4702.450;5383.283;4812.400;7069.300;4942.400;7953.900;6538.417;4354.400;6718.333;5872.333;5558.383;6577.367;4487.400;6431.333;4755.417;5051.367;7189.433;5578.400;5723.317;5986.417;6661.283;5774.383;2522.417;6705.350;5252.417;6277.000;6362.333;8564.433;5831.383;4001.983;6891.417;7070.417;5782.400;5567.417;6189.417;4719.433;5849.450;8004.367;5563.400;5864.417;5894.433;5599.400;5699.450;6299.433;6098.383;6111.433;5704.433;7087.433;5976.367;4970.467;6266.383;7308.450;6371.417;5203.450;6485.367;5593.400;6644.317;6636.367;6095.333;7457.183;5335.350;5821.283;6455.383;6390.233;5253.483;6705.200;5408.433;8625.167;5729.483;6172.183;4981.367;6741.200;6476.367;6797.200;5948.350;6830.917;6192.433;6850.183;6118.367;6150.233;6339.350;4812.217;5893.267;8104.150;7663.383;5378.167;6829.283;9312.200;6520.300;7513.150;5585.317;6810.200;7592.317;5697.150;6053.250;7221.717;7046.267;6569.167;7349.217;8448.317;2525.500;10688.233;7201.283;7236.300;7083.267;6578.200;6919.250;9412.300;8217.417;7590.267;8946.417;7788.450;7077.417;9756.467;8534.400;8049.467;9426.383;8798.450;9587.383;9103.450;10768.383;9014.450;10994.383;10432.517;11251.400;11941.433;10801.400;10419.417;16325.383;14095.367;17347.367;18804.450;20383.350;17724.433;12376.367;7451.417;5419.333;1701.433;876.367;228.317;65.333;31.317;18.350;16.367;18.317;15.350;16.317;16.233
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.433;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;1.367;0.000;2.317;0.367;3.333;2.183;0.350;0.000;1.383;0.000;0.000;0.200;0.000;2.167;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.917;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.150;0.000;0.000;0.000;1.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4916.533;4259.333;5355.517;5000.317;4629.533;4380.433;6076.500;4904.333;4651.517;5045.350;5135.500;4313.367;5424.533;6825.283;4777.450;4714.400;6570.500;4594.400;4393.533;5250.317;5077.433;5637.283;6100.400;2851.350;5354.467;5651.333;6584.433;5976.383;7091.317;4310.317;5905.450;4914.367;4708.450;5389.283;4825.400;7083.300;4949.400;7979.900;6559.417;4368.400;6745.333;5893.333;5578.383;6610.367;4506.400;6463.333;4775.417;5079.367;7237.433;5610.400;5758.317;6024.417;6712.283;5814.383;2534.417;6758.350;5294.417;6335.000;6424.333;8649.433;5892.383;4043.983;6970.417;7157.417;5852.400;5634.417;6271.417;4778.433;5938.450;8132.367;5647.400;5954.417;5988.433;5689.400;5802.450;6409.433;6215.383;6226.433;5823.433;7238.433;6101.367;5079.467;6411.383;7482.450;6531.417;5335.450;6656.367;5740.400;6832.317;6826.367;6272.333;7685.183;5499.350;6016.283;6672.383;6607.233;5438.483;6952.200;5612.433;8964.167;5959.483;6431.183;5194.367;7046.200;6771.367;7121.200;6237.350;7176.917;6516.433;7225.183;6462.367;6512.233;6720.350;5111.217;6274.267;8660.150;8200.383;5775.167;7347.283;10057.200;7056.300;8164.150;6085.317;7455.200;8337.317;6286.150;6706.250;8042.717;7888.267;7397.167;8319.217;9634.317;2885.500;12374.233;8397.283;8530.300;8425.267;7930.200;8438.250;11663.300;10350.417;9744.267;11721.417;10471.450;9802.417;13992.467;12764.400;12689.467;15795.383;15778.450;18174.383;17546.450;19566.383;13716.450;12079.383;6841.517;3601.400;1494.433;416.400;104.417;42.383;17.367;15.367;15.450;15.350;14.433;12.367;11.417;12.333;10.433;12.367;10.317;11.333;12.317;10.350;5.367;10.317;8.350;10.317;11.233
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;1.367;0.000;2.317;0.367;2.333;1.183;0.350;0.000;0.383;0.000;0.000;0.200;0.000;2.167;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.000;0.000;0.183;0.000;0.000;0.000;0.000;0.000;0.150;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4903.533;4245.333;5340.517;4988.317;4614.533;4365.433;6060.500;4889.333;4639.517;5030.350;5126.500;4298.367;5410.533;6806.283;4769.450;4700.400;6557.500;4584.400;4382.533;5237.317;5070.433;5632.283;6090.400;2849.350;5345.467;5648.333;6583.433;5970.383;7088.317;4308.317;5910.450;4916.367;4713.450;5396.283;4830.400;7096.300;4962.400;8001.900;6581.417;4380.400;6772.333;5918.333;5599.383;6640.367;4531.400;6500.333;4801.417;5109.367;7286.433;5651.400;5807.317;6072.417;6771.283;5867.383;2553.417;6825.350;5349.417;6402.000;6496.333;8758.433;5968.383;4095.983;7069.417;7260.417;5938.400;5720.417;6373.417;4856.433;6040.450;8279.367;5753.400;6071.417;6113.433;5809.400;5933.450;6556.433;6360.383;6377.433;5969.433;7427.433;6266.367;5219.467;6600.383;7714.450;6737.417;5505.450;6880.367;5940.400;7078.317;7081.367;6512.333;7998.183;5722.350;6270.283;6965.383;6918.233;5695.483;7303.200;5901.433;9454.167;6289.483;6803.183;5506.367;7495.200;7217.367;7610.200;6679.350;7717.917;7024.433;7823.183;7016.367;7099.233;7346.350;5615.217;6915.267;9605.150;9135.383;6468.167;8279.283;11410.200;8055.300;9396.150;7060.317;8738.200;9866.317;7529.150;8132.250;9904.717;9876.267;9448.167;10862.217;12919.317;4005.500;17761.233;12616.283;13564.300;14298.267;14426.200;16122.250;22175.300;17782.417;13314.267;10791.417;5328.450;2189.417;1095.467;274.400;63.467;25.383;15.450;15.383;14.450;15.383;12.450;13.383;11.517;12.400;12.433;9.400;9.417;12.383;9.367;10.367;9.450;10.350;9.433;9.367;7.417;9.333;6.433;9.367;7.317;7.333;9.317;7.350;4.367;7.317;7.350;7.317;8.233
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.433;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.417;0.000;0.367;0.000;2.317;0.000;1.333;1.183;0.000;0.000;1.383;0.000;0.000;0.000;0.000;1.167;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.150;0.000;0.000;0.000;0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4886.533;4230.333;5321.517;4973.317;4598.533;4349.433;6045.500;4871.333;4623.517;5017.350;5110.500;4289.367;5399.533;6799.283;4756.450;4696.400;6549.500;4576.400;4377.533;5234.317;5064.433;5629.283;6089.400;2845.350;5348.467;5648.333;6590.433;5982.383;7109.317;4314.317;5921.450;4928.367;4723.450;5415.283;4841.400;7130.300;4984.400;8042.900;6613.417;4403.400;6810.333;5955.333;5641.383;6690.367;4563.400;6555.333;4841.417;5154.367;7356.433;5713.400;5863.317;6141.417;6850.283;5937.383;2580.417;6918.350;5420.417;6498.000;6598.333;8903.433;6063.383;4163.983;7196.417;7404.417;6057.400;5838.417;6515.417;4962.433;6181.450;8493.367;5900.400;6232.417;6281.433;5973.400;6106.450;6763.433;6566.383;6595.433;6175.433;7704.433;6502.367;5423.467;6869.383;8042.450;7035.417;5758.450;7215.367;6234.400;7449.317;7465.367;6878.333;8475.183;6078.350;6678.283;7433.383;7406.233;6113.483;7863.200;6371.433;10258.167;6848.483;7438.183;6039.367;8267.200;8002.367;8482.200;7481.350;8707.917;7969.433;8944.183;8085.367;8252.233;8628.350;6669.217;8314.267;11714.150;11327.383;8162.167;10664.283;15067.200;10944.300;13212.150;10355.317;13516.200;16265.317;13329.150;15313.250;19048.717;17792.267;13963.167;11060.217;7286.317;951.500;1390.233;237.283;52.300;16.267;12.200;11.250;13.300;11.417;10.267;11.417;8.450;7.417;10.467;9.400;7.467;8.383;7.450;8.383;6.450;7.383;6.450;6.383;6.517;5.400;5.433;5.400;4.417;6.383;4.367;4.367;5.450;5.350;5.433;4.367;3.417;4.333;2.433;4.367;3.317;4.333;5.317;2.350;0.000;4.317;1.350;2.317;4.233
0.000;0.000;0.000;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.283;0.000;0.000;0.000;0.000;0.000;0.317;0.000;0.000;0.400;0.000;0.000;0.333;0.433;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.300;0.000;0.900;0.417;0.000;0.333;0.333;0.000;1.367;0.000;0.333;0.417;0.367;1.433;0.000;0.000;0.000;0.283;0.383;0.000;1.350;0.417;2.000;0.333;2.433;1.383;0.983;1.417;1.417;1.400;1.417;1.417;0.433;1.450;2.367;1.400;1.417;1.433;0.400;2.450;1.433;1.383;1.433;1.433;1.433;2.367;0.467;2.383;2.450;2.417;1.450;2.367;1.400;2.317;2.367;2.333;2.183;2.350;1.283;2.383;1.233;2.483;2.200;1.433;3.167;1.483;1.183;1.367;2.200;1.367;2.200;1.350;2.917;1.433;2.183;1.367;1.233;1.350;0.217;1.267;3.150;2.383;1.167;1.283;2.200;0.300;1.150;0.317;0.200;0.317;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4883.533;4226.333;5315.517;4965.317;4592.533;4347.433;6032.500;4870.333;4623.517;5016.350;5108.500;4287.367;5399.533;6793.283;4758.450;4699.400;6550.500;4584.400;4380.533;5245.317;5074.433;5643.283;6104.400;2857.350;5363.467;5670.333;6612.433;6003.383;7132.317;4335.317;5950.450;4955.367;4751.450;5446.283;4876.400;7178.300;5019.400;8109.900;6665.417;4443.400;6875.333;6015.333;5700.383;6767.367;4615.400;6634.333;4906.417;5224.367;7464.433;5797.400;5959.317;6245.417;6970.283;6047.383;2629.417;7057.350;5533.417;6635.000;6745.333;9120.433;6216.383;4265.983;7392.417;7611.417;6233.400;6015.417;6717.417;5127.433;6392.450;8789.367;6114.400;6474.417;6531.433;6227.400;6369.450;7076.433;6880.383;6922.433;6497.433;8123.433;6874.367;5743.467;7295.383;8563.450;7513.417;6170.450;7749.367;6721.400;8062.317;8111.367;7507.333;9286.183;6695.350;7383.283;8273.383;8290.233;6884.483;8918.200;7284.433;11822.167;7965.483;8739.183;7175.367;9946.200;9772.367;10541.200;9475.350;11271.917;10584.433;12245.183;11486.367;12271.233;13576.350;11242.217;15143.267;22503.150;21690.383;13942.167;13944.283;12333.200;4363.300;1889.150;377.317;95.200;26.317;15.150;14.250;14.717;14.267;13.167;13.217;14.317;9.500;15.233;12.283;11.300;10.267;10.200;10.250;12.300;10.417;10.267;10.417;9.450;8.417;9.467;9.400;8.467;9.383;8.450;8.383;8.450;8.383;7.450;8.383;7.517;8.400;7.433;6.400;6.417;7.383;6.367;7.367;7.450;7.350;6.433;6.367;6.417;6.333;5.433;6.367;6.317;5.333;6.317;6.350;5.367;6.317;6.350;6.317;6.233
4865.533;4216.333;5297.517;4952.317;4578.533;4337.433;6018.500;4859.333;4613.517;5007.350;5100.500;4284.367;5391.533;6795.283;4755.450;4701.400;6555.500;4586.400;4381.533;5253.317;5081.433;5654.283;6117.400;2861.350;5378.467;5688.333;6638.433;6032.383;7168.317;4355.317;5986.450;4984.367;4781.450;5489.283;4913.400;7249.300;5063.400;8194.900;6741.417;4492.400;6959.333;6091.333;5775.383;6871.367;4681.400;6745.333;4983.417;5318.367;7606.433;5912.400;6083.317;6384.417;7132.283;6193.383;2686.417;7243.350;5686.417;6833.000;6955.333;9412.433;6423.383;4413.983;7665.417;7905.417;6482.400;6267.417;7016.417;5360.433;6697.450;9245.367;6442.400;6837.417;6917.433;6614.400;6787.450;7562.433;7380.383;7454.433;7021.433;8815.433;7489.367;6284.467;8026.383;9478.450;8360.417;6902.450;8735.367;7632.400;9231.317;9376.367;8770.333;10967.183;8010.350;8961.283;10213.383;10431.233;8860.483;11777.200;9928.433;16717.167;11786.483;13683.183;12095.367;18199.200;19015.367;20311.200;15906.350;13812.917;7468.433;3701.183;1037.367;223.233;40.350;11.217;11.267;15.150;13.383;11.167;10.283;13.200;8.300;10.150;7.317;8.200;8.317;6.150;6.250;7.717;7.267;7.167;7.217;8.317;1.500;9.233;5.283;6.300;5.267;5.200;4.250;7.300;5.417;5.267;5.417;4.450;4.417;5.467;4.400;3.467;4.383;4.450;4.383;4.450;4.383;3.450;4.383;3.517;3.400;3.433;3.400;2.417;3.383;3.367;3.367;2.450;3.350;2.433;2.367;1.417;2.333;1.433;3.367;2.317;2.333;3.317;2.350;0.367;2.317;1.350;2.317;3.233
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4853.533;4203.333;5287.517;4941.317;4569.533;4331.433;6011.500;4858.333;4608.517;5008.350;5098.500;4286.367;5391.533;6809.283;4759.450;4709.400;6564.500;4596.400;4391.533;5271.317;5098.433;5684.283;6147.400;2876.350;5410.467;5730.333;6685.433;6080.383;7229.317;4394.317;6043.450;5037.367;4831.450;5553.283;4975.400;7348.300;5134.400;8330.900;6851.417;4566.400;7090.333;6209.333;5894.383;7016.367;4786.400;6905.333;5108.417;5460.367;7815.433;6084.400;6263.317;6590.417;7369.283;6409.383;2780.417;7526.350;5915.417;7124.000;7266.333;9862.433;6747.383;4640.983;8090.417;8369.417;6882.400;6672.417;7498.417;5750.433;7212.450;9999.367;6995.400;7461.417;7586.433;7294.400;7529.450;8453.433;8300.383;8456.433;8032.433;10192.433;8750.367;7427.467;9617.383;11546.450;10361.417;8733.450;11321.367;10180.400;12739.317;13503.367;13312.333;17834.183;14229.350;17324.283;20299.383;18717.233;11830.483;9115.200;3163.433;1487.167;187.483;32.183;9.367;11.200;10.367;11.200;8.350;11.917;8.433;9.183;7.367;8.233;7.350;5.217;5.267;8.150;7.383;5.167;6.283;8.200;5.300;6.150;4.317;5.200;5.317;4.150;4.250;4.717;3.267;3.167;3.217;4.317;0.000;5.233;3.283;3.300;3.267;3.200;2.250;4.300;3.417;2.267;2.417;2.450;1.417;3.467;2.400;2.467;2.383;1.450;2.383;1.450;1.383;1.450;1.383;1.517;1.400;2.433;0.400;0.417;1.383;0.367;1.367;1.450;1.350;1.433;1.367;0.417;1.333;0.433;0.367;0.317;0.333;1.317;0.350;0.000;0.317;0.350;0.317;0.233
