1511.902;1487.661;1521.457;1555.392;1584.996;1604.864;1625.118;1665.550;1691.455;1739.603;1767.981;1807.752;1860.467;1896.783;1970.735;2047.989;2093.797;2215.519;2283.573;2399.841;2482.051;2780.291;2966.248;3304.411;3742.812;4655.919;6071.911;4157.217;586.454;6.832;2.308;3.727;4.122;2.386;3.913;1.829;3.825;1.418;2.891;4.356;2.894;2.268;3.398;2.965;3.003;2.088;2.894;2.726;1.893;2.469;2.378;2.342;1.988;2.446;8.259;2.051;1.643;1.027;1.270;1.646;2.415;2.203;1.211;1.220;1.469;1.560;1.382;1.843;2.493;1.020;1.519;2.491;1.472;1.547;2.562;1.380;1.387;1.395;2.516;1.243;1.475;0.608;1.380;0.408;2.341;1.697;2.254;1.583;1.270;1.322;1.374;1.016;1.633;1.371;1.369;1.215;2.979;1.141;1.642;0.903;1.663;1.270;1.772;1.184;1.386;1.171;0.435;0.079;0.500;1.163;1.484;1.379;1.468;1.722;0.373;0.176;0.378;0.309;0.330;0.913;0.400;1.101;0.452;1.302;0.336;1.500;0.350;0.823;0.338;0.251;1.268;0.285;4.794;0.184;0.330;1.393;0.376;0.333;1.463;1.100;0.407;0.314;0.353;0.456;0.482;0.395;0.373;0.488;0.351;0.465;0.378;0.463;0.326;0.471;0.352;0.507;0.387;0.422;0.461;0.579;0.354;0.445;0.376;1.429;0.327;0.438;1.526;0.585;0.350;0.628;1.352;0.430;0.391;0.274;0.438;4.113;0.350;1.795;0.343;0.250
4944.860;4889.649;5026.310;5163.228;5295.029;5402.449;5509.809;5695.465;5826.230;6072.224;6250.130;6488.713;6801.275;7096.025;7589.818;8176.384;8766.590;9909.652;11244.406;13962.132;19294.459;12369.589;521.267;4.651;3.473;2.220;2.814;2.128;0.000;3.025;2.308;2.636;1.778;2.386;1.655;1.829;1.639;1.418;1.223;1.818;1.216;1.330;1.438;1.246;1.794;2.088;1.705;1.605;1.115;1.462;1.387;0.443;0.308;1.461;0.000;1.208;1.643;1.933;1.270;0.983;0.444;2.203;1.211;1.220;0.468;1.560;1.382;0.614;0.499;1.020;0.471;0.485;0.480;1.547;0.512;1.380;1.387;1.395;0.448;0.414;1.475;1.825;1.380;1.225;0.443;0.553;0.389;0.504;1.270;0.410;1.374;1.016;1.633;0.316;0.414;0.243;0.612;0.216;0.510;0.171;1.663;1.270;0.521;0.237;0.408;0.234;0.435;1.024;0.500;0.220;0.000;0.318;0.419;0.380;0.373;0.989;0.378;0.309;0.330;0.192;0.400;0.196;0.452;0.287;0.336;0.267;0.350;0.000;0.338;0.251;0.267;1.141;0.000;0.184;0.330;0.000;0.376;0.333;0.000;0.254;0.407;0.314;0.353;0.456;0.482;0.395;0.373;0.000;0.351;0.465;0.378;0.463;0.326;0.000;0.352;0.507;0.387;0.422;0.461;0.579;0.354;0.445;0.376;0.000;0.327;0.000;0.000;0.585;0.350;0.628;0.000;0.430;0.391;0.274;0.438;1.401;0.350;0.000;0.343;0.250

Samples: 38
1.500;0.000;0.517;0.317;0.567;0.433;0.517;0.000;0.550;0.383;0.550;0.383;0.567;0.300;0.483;0.400;0.533;0.400;0.567;0.367;0.517;0.350;0.500;0.467;0.517;0.367;0.467;0.400;0.000;0.383;0.500;0.417;0.517;0.350;0.467;0.350;0.500;1.050;0.467;0.433;0.450;0.417;0.467;0.450;0.483;0.400;0.000;0.433;0.433;0.450;0.400;0.467;0.367;0.483;0.600;0.433;0.483;1.133;0.417;0.483;0.450;2.517;0.467;0.483;1.467;0.500;0.483;0.500;0.500;0.417;1.450;0.483;0.483;0.467;0.500;0.467;0.433;0.450;1.433;1.500;0.467;0.500;0.450;0.500;0.467;0.483;0.417;0.467;0.400;0.450;0.383;0.250;0.417;0.300;0.433;0.250;0.517;0.233;0.450;0.233;0.517;0.250;0.417;1.250;0.417;0.250;0.400;1.083;0.483;1.233;0.417;0.300;0.400;0.283;1.333;0.217;0.433;0.250;0.333;0.267;0.383;1.217;0.367;1.283;0.367;0.217;0.300;0.817;0.333;0.233;0.267;1.333;0.667;0.267;0.317;0.333;0.350;0.283;0.300;0.300;0.417;0.300;1.383;0.433;1.400;0.450;0.367;1.450;0.367;0.450;0.383;0.433;0.350;0.417;0.367;0.483;1.383;0.417;0.400;0.450;0.400;1.400;1.383;0.450;0.367;0.450;0.400;1.467;0.367;0.450;1.383;0.383;0.367;0.350;0.400;0.517;0.367;0.417;0.350;0.250
0.000;0.367;0.000;0.000;0.567;0.000;0.000;0.333;0.550;0.383;0.550;0.383;0.567;0.300;0.483;0.000;0.533;0.000;0.000;0.367;0.000;0.350;0.500;0.000;0.517;0.367;0.467;0.000;0.000;0.000;0.500;0.417;0.517;0.350;0.467;0.000;0.500;0.050;0.467;0.000;0.000;0.000;0.000;0.000;0.483;0.000;0.433;0.000;0.433;0.450;0.400;0.467;0.000;0.483;0.600;0.000;0.000;0.133;0.000;0.483;0.000;0.000;0.467;0.000;0.000;0.500;0.483;0.000;0.500;0.000;0.000;0.483;0.483;0.000;0.000;0.000;0.433;0.450;0.000;0.000;0.467;0.500;0.000;0.500;0.000;0.483;0.000;0.000;0.400;0.450;0.383;0.250;0.000;0.300;0.000;0.250;0.517;0.233;0.000;0.233;0.517;0.250;0.417;0.250;0.417;0.250;0.400;0.000;0.483;0.233;0.417;0.300;0.400;0.283;0.000;0.217;0.433;0.250;0.000;0.267;0.383;0.217;0.367;0.000;0.367;0.217;0.300;0.000;0.333;0.233;0.267;0.000;0.000;0.267;0.000;0.000;0.000;0.283;0.300;0.000;0.417;0.300;0.000;0.433;0.000;0.450;0.367;0.000;0.367;0.450;0.383;0.000;0.350;0.000;0.367;0.483;0.000;0.000;0.400;0.450;0.400;0.000;0.000;0.450;0.367;0.000;0.400;0.000;0.367;0.450;0.000;0.000;0.367;0.350;0.000;0.517;0.367;0.417;0.350;0.250
0.000;0.367;0.517;0.317;0.000;0.433;0.517;0.333;0.000;0.000;0.000;0.383;0.000;0.000;0.000;0.400;0.000;0.400;0.567;0.000;0.517;0.000;0.500;0.467;0.000;0.000;0.000;0.400;0.000;0.383;0.500;0.000;0.000;0.000;0.000;0.350;0.000;0.050;0.000;0.433;0.450;0.417;0.000;0.450;0.000;0.400;0.433;0.433;0.000;0.000;0.000;0.000;0.367;0.000;0.000;0.433;0.483;0.000;0.417;0.000;0.450;0.000;0.000;0.483;0.467;0.000;0.000;0.500;0.500;0.417;0.450;0.000;0.000;0.467;0.500;0.467;0.433;0.000;0.433;0.000;0.000;0.000;0.450;0.000;0.467;0.000;0.417;0.467;0.000;0.000;0.000;0.250;0.417;0.300;0.433;0.000;0.000;0.000;0.000;0.233;0.000;0.250;0.000;0.000;0.000;0.250;0.000;0.083;0.000;0.000;0.000;0.000;0.000;0.283;0.333;0.217;0.000;0.000;0.333;0.267;0.000;0.000;0.000;0.283;0.367;0.000;0.000;0.000;0.000;0.233;0.000;0.333;0.667;0.000;0.317;0.333;0.350;0.000;0.000;0.300;0.000;0.000;0.383;0.000;0.400;0.000;0.000;0.450;0.000;0.000;0.000;0.433;0.000;0.417;0.000;0.000;0.383;0.417;0.000;0.000;0.400;0.400;0.383;0.450;0.000;0.450;0.000;0.467;0.000;0.000;0.383;0.383;0.000;0.000;0.400;0.517;0.367;0.000;0.000;0.250
0.500;0.000;0.517;0.000;0.000;0.000;0.000;0.000;0.000;0.383;0.000;0.000;0.000;1.300;0.000;0.000;0.533;0.000;0.000;0.367;0.000;0.350;0.000;0.000;0.000;0.367;0.467;0.400;0.000;0.000;0.000;0.417;0.000;0.350;0.000;0.350;0.000;1.050;0.467;0.000;0.450;0.000;0.467;0.450;0.000;0.400;0.000;0.000;0.433;0.450;0.400;0.467;0.367;0.483;0.000;0.433;0.000;0.133;0.000;1.483;0.000;0.517;0.467;0.483;0.000;0.000;0.483;0.000;0.000;0.417;0.000;0.483;0.000;0.000;0.000;0.000;0.000;0.450;0.000;0.500;0.467;0.000;0.000;1.500;0.000;0.000;0.417;0.000;0.400;0.450;0.383;0.250;0.000;0.000;0.433;1.250;0.000;0.233;0.450;0.233;0.517;0.250;0.000;0.250;0.417;0.250;0.400;1.083;0.483;0.233;0.417;0.300;0.400;0.000;0.000;0.217;1.433;0.250;0.333;1.267;0.383;0.217;0.367;0.283;0.367;0.217;0.300;0.817;0.333;0.000;1.267;1.333;0.000;2.267;0.317;0.333;0.350;0.283;0.300;1.300;1.417;0.300;0.383;0.433;0.000;1.450;0.367;0.450;1.367;1.450;1.383;0.433;1.350;0.417;1.367;1.483;1.383;1.417;1.400;1.450;2.400;1.400;2.383;2.450;3.367;2.450;1.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2.500;2.367;2.517;2.317;2.567;2.433;2.517;2.333;3.550;2.383;3.550;2.383;3.567;2.300;3.483;2.400;2.533;3.400;2.567;2.367;2.517;2.350;2.500;1.467;3.517;2.367;3.467;2.400;0.000;2.383;2.500;2.417;3.517;2.350;3.467;2.350;3.500;2.050;2.467;2.433;2.450;3.417;2.467;2.450;3.483;2.400;2.433;2.433;3.433;2.450;2.400;2.467;2.367;2.483;2.600;2.433;2.483;3.133;3.417;2.483;3.450;2.517;2.467;2.483;2.467;3.500;2.483;2.500;2.500;2.417;2.450;2.483;3.483;2.467;3.500;3.467;3.433;2.450;3.433;3.500;2.467;3.500;3.450;2.500;3.467;3.483;2.417;3.467;3.400;2.450;2.383;3.250;2.417;3.300;2.433;2.250;3.517;3.233;2.450;3.233;2.517;2.250;3.417;3.250;2.417;2.250;2.400;2.083;2.483;3.233;2.417;3.300;2.400;3.283;3.333;3.217;2.433;2.250;2.333;2.267;2.383;3.217;2.367;2.283;2.367;2.217;2.300;2.817;2.333;3.233;2.267;2.333;1.667;2.267;2.317;2.333;2.350;3.283;3.300;3.300;2.417;3.300;3.383;3.433;3.400;3.450;3.367;2.450;2.367;2.450;3.383;3.433;3.350;3.417;3.367;3.483;3.383;3.417;3.400;3.450;4.400;4.400;4.383;4.450;4.367;3.450;3.400;2.467;2.367;1.450;1.383;1.383;1.367;1.350;1.400;1.517;0.367;1.417;1.350;0.250
4996.500;4285.367;5406.517;5080.317;4669.567;4411.433;6123.517;4955.333;4691.550;5093.383;5178.550;4338.383;5474.567;6869.300;4812.483;4759.400;6590.533;4636.400;4397.567;5312.367;5084.517;5682.350;6143.500;2853.467;5365.517;5682.367;6604.467;6030.400;6998.750;4355.383;5937.500;4913.417;4698.517;5439.350;4779.467;7133.350;4952.500;7993.050;6576.467;4364.433;6730.450;5886.417;5581.467;6630.450;4496.483;6465.400;4754.433;5091.433;7214.433;5592.450;5736.400;5997.467;6704.367;5795.483;2516.600;6718.433;5270.483;6298.133;6383.417;8598.483;5856.450;4009.517;6914.467;7114.483;5807.467;5585.500;6218.483;4735.500;5856.500;8053.417;5581.450;5890.483;5907.483;5614.467;5699.500;6348.467;6116.433;6137.450;5729.433;7121.500;5996.467;4988.500;6279.450;7346.500;6403.467;5208.483;6527.417;5637.467;6631.400;6684.450;6131.383;7498.250;5329.417;5858.300;6491.433;6428.250;5268.517;6722.233;5425.450;8685.233;5725.517;6226.250;4988.417;6780.250;6503.417;6824.250;5971.400;6876.083;6200.483;6892.233;6155.417;6179.300;6366.400;4854.283;5894.333;8185.217;7690.433;5391.250;6888.333;9374.267;6557.383;7576.217;5616.367;6847.283;7649.367;5736.217;6100.300;7265.817;7081.333;6610.233;7415.267;8503.333;2540.667;10788.267;7277.317;7289.333;7145.350;6635.283;6985.300;9538.300;8314.417;7630.300;9095.383;7846.433;7155.400;9893.450;8637.367;8164.450;9578.367;8939.450;9746.383;9280.433;10976.350;9219.417;11272.367;10710.483;11559.383;12398.417;11195.400;10899.450;17232.400;14888.400;18083.383;19001.450;19632.367;15789.450;10039.400;5420.467;3497.367;963.450;438.383;106.383;34.367;23.350;17.400;16.517;18.367;15.417;16.350;18.250
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.350;0.000;1.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.133;0.417;1.483;0.450;0.000;0.000;0.483;0.467;0.500;0.483;0.000;0.500;1.417;0.450;0.483;1.483;0.467;0.500;1.467;1.433;1.450;0.000;1.500;1.467;0.000;1.450;1.500;2.467;0.483;2.417;0.467;3.400;2.450;4.383;4.250;2.417;1.300;3.433;1.250;1.517;2.233;2.450;4.233;1.517;1.250;1.417;1.250;2.417;1.250;1.400;2.083;1.483;1.233;1.417;0.300;1.400;0.283;1.333;2.217;1.433;0.250;1.333;3.267;0.383;1.217;0.000;1.283;1.367;0.000;0.300;0.000;0.000;0.233;0.000;0.333;0.000;1.267;0.000;0.333;0.000;0.000;0.000;0.300;0.417;0.300;1.383;0.000;0.400;0.450;0.367;0.000;0.367;0.000;0.383;0.000;0.350;0.417;0.367;0.000;0.000;0.417;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4992.500;4287.367;5406.517;5076.317;4668.567;4402.433;6123.517;4947.333;4684.550;5088.383;5181.550;4335.383;5475.567;6868.300;4819.483;4753.400;6595.533;4636.400;4407.567;5304.367;5090.517;5686.350;6151.500;2852.467;5376.517;5696.367;6616.467;6041.400;7016.750;4360.383;5949.500;4928.417;4715.517;5452.350;4803.467;7151.350;4976.500;8022.050;6606.467;4386.433;6760.450;5924.417;5612.467;6667.450;4524.483;6505.400;4789.433;5122.433;7273.433;5639.450;5785.400;6044.467;6765.367;5846.483;2540.600;6785.433;5326.483;6369.133;6453.417;8700.483;5926.450;4061.517;7009.467;7206.483;5888.467;5663.500;6315.483;4802.500;5949.500;8184.417;5681.450;5995.483;6013.483;5716.467;5819.500;6465.467;6247.433;6268.450;5857.433;7280.500;6132.467;5108.500;6439.450;7529.500;6566.467;5352.483;6708.417;5795.467;6833.400;6885.450;6320.383;7740.250;5502.417;6061.300;6719.433;6663.250;5464.517;6990.233;5643.450;9045.233;5968.517;6493.250;5218.417;7102.250;6818.417;7168.250;6281.400;7244.083;6545.483;7288.233;6521.417;6560.300;6768.400;5178.283;6294.333;8768.217;8253.433;5810.250;7436.333;10154.267;7124.383;8261.217;6143.367;7525.283;8436.367;6353.217;6789.300;8131.817;7968.333;7481.233;8442.267;9751.333;2932.667;12572.267;8543.317;8662.333;8574.350;8077.283;8615.300;11961.300;10614.417;9954.300;12140.383;10774.433;10151.400;14604.450;13385.367;13407.450;16783.367;16660.450;18767.383;17341.433;18018.350;11531.417;9096.367;4536.483;2073.383;753.417;186.400;50.450;27.400;18.400;18.383;19.450;18.367;18.450;15.400;15.467;16.367;14.450;16.383;15.383;15.367;15.350;13.400;13.517;14.367;13.417;13.350;13.250
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.233;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4973.500;4266.367;5380.517;5055.317;4647.567;4380.433;6100.517;4924.333;4665.550;5066.383;5157.550;4312.383;5455.567;6845.300;4802.483;4736.400;6577.533;4618.400;4390.567;5290.367;5077.517;5669.350;6139.500;2839.467;5365.517;5681.367;6609.467;6037.400;7018.750;4356.383;5952.500;4924.417;4710.517;5456.350;4800.467;7167.350;4980.500;8044.050;6619.467;4393.433;6781.450;5940.417;5630.467;6694.450;4541.483;6537.400;4808.433;5144.433;7319.433;5673.450;5821.400;6087.467;6817.367;5897.483;2548.600;6849.433;5371.483;6433.133;6523.417;8803.483;5996.450;4101.517;7095.467;7310.483;5967.467;5745.500;6409.483;4872.500;6051.500;8330.417;5780.450;6105.483;6133.483;5830.467;5939.500;6610.467;6390.433;6417.450;5999.433;7470.500;6296.467;5240.500;6624.450;7759.500;6772.467;5518.483;6936.417;5993.467;7078.400;7142.450;6565.383;8059.250;5721.417;6322.300;7021.433;6976.250;5719.517;7344.233;5935.450;9548.233;6297.517;6884.250;5530.417;7556.250;7267.417;7669.250;6732.400;7798.083;7054.483;7895.233;7082.417;7153.300;7404.400;5697.283;6950.333;9749.217;9210.433;6522.250;8396.333;11560.267;8153.383;9546.217;7153.367;8858.283;10037.367;7654.217;8292.300;10095.817;10069.333;9666.233;11176.267;13290.333;4133.667;18495.267;13225.317;14266.333;15102.350;15096.283;16408.300;21506.300;16009.417;10890.300;8013.383;3462.433;1250.400;545.450;120.367;28.450;16.367;12.450;13.383;11.433;11.350;9.417;11.367;8.483;9.383;8.417;7.400;6.450;9.400;6.400;7.383;6.450;7.367;6.450;6.400;4.467;6.367;3.450;6.383;3.383;5.367;7.350;5.400;0.000;4.367;3.417;4.350;5.250
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.350;0.000;1.050;0.467;0.000;0.450;0.000;0.000;0.450;0.000;0.400;0.000;0.000;0.433;0.000;0.000;0.000;0.367;0.000;0.000;0.433;0.000;0.133;0.417;2.483;0.450;0.517;0.467;1.483;0.467;0.500;1.483;0.000;1.500;1.417;0.450;0.483;1.483;0.467;1.500;1.467;1.433;1.450;0.433;2.500;1.467;0.000;1.450;1.500;2.467;0.483;3.417;0.467;3.400;2.450;3.383;3.250;2.417;0.300;2.433;2.250;1.517;2.233;1.450;3.233;1.517;2.250;0.417;2.250;1.417;1.250;0.400;2.083;0.483;1.233;1.417;0.300;1.400;0.000;0.333;2.217;2.433;0.250;1.333;2.267;0.383;1.217;0.367;0.283;0.367;0.000;0.300;0.000;0.333;0.000;0.000;1.333;0.000;2.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4957.500;4250.367;5361.517;5037.317;4633.567;4370.433;6081.517;4911.333;4652.550;5050.383;5144.550;4306.383;5440.567;6829.300;4793.483;4730.400;6567.533;4614.400;4383.567;5286.367;5072.517;5668.350;6136.500;2839.467;5368.517;5686.367;6613.467;6044.400;7017.750;4364.383;5963.500;4936.417;4723.517;5472.350;4812.467;7187.350;4998.500;8076.050;6655.467;4416.433;6816.450;5974.417;5667.467;6740.450;4574.483;6585.400;4847.433;5194.433;7388.433;5726.450;5879.400;6152.467;6898.367;5966.483;2579.600;6940.433;5447.483;6526.133;6626.417;8947.483;6096.450;4174.517;7227.467;7455.483;6085.467;5866.500;6549.483;4988.500;6191.500;8536.417;5927.450;6268.483;6305.483;5998.467;6115.500;6820.467;6595.433;6634.450;6210.433;7747.500;6538.467;5450.500;6895.450;8094.500;7075.467;5772.483;7270.417;6297.467;7449.400;7536.450;6934.383;8537.250;6080.417;6731.300;7500.433;7468.250;6147.517;7913.233;6419.450;10371.233;6865.517;7533.250;6080.417;8347.250;8068.417;8563.250;7559.400;8815.083;8031.483;9056.233;8198.417;8358.300;8744.400;6806.283;8415.333;11978.217;11520.433;8320.250;10966.333;15488.267;11290.383;13717.217;10793.367;14174.283;17187.367;14005.217;15799.300;18752.817;16342.333;11756.233;8356.267;4831.333;545.667;685.267;106.317;28.333;15.350;13.283;11.300;16.300;12.417;12.300;13.383;10.433;10.400;12.450;11.367;9.450;9.367;8.450;9.383;7.433;9.350;7.417;8.367;7.483;7.383;7.417;6.400;6.450;8.400;6.400;6.383;7.450;7.367;7.450;5.400;5.467;6.367;4.450;6.383;5.383;6.367;7.350;5.400;3.517;6.367;4.417;4.350;6.250
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.050;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.133;0.000;1.483;0.000;0.000;0.467;0.483;0.000;0.000;0.483;0.000;0.000;0.417;0.450;0.000;0.483;0.000;0.500;0.000;0.433;0.000;0.000;0.500;0.000;0.000;0.450;0.500;0.467;0.000;1.417;0.000;1.400;0.450;1.383;1.250;0.417;0.000;1.433;0.250;0.000;0.233;0.000;1.233;0.000;0.250;0.000;0.250;0.000;0.250;0.000;0.083;0.000;0.233;0.417;0.000;0.400;0.000;0.000;1.217;0.433;0.000;0.333;1.267;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4954.500;4249.367;5358.517;5034.317;4629.567;4369.433;6080.517;4910.333;4653.550;5054.383;5145.550;4304.383;5449.567;6838.300;4797.483;4735.400;6577.533;4625.400;4393.567;5304.367;5088.517;5683.350;6157.500;2848.467;5386.517;5710.367;6642.467;6071.400;7060.750;4388.383;5996.500;4968.417;4755.517;5509.350;4855.467;7257.350;5040.500;8158.050;6722.467;4461.433;6897.450;6043.417;5737.467;6831.450;4634.483;6681.400;4919.433;5272.433;7513.433;5827.450;5984.400;6268.467;7031.367;6083.483;2629.600;7092.433;5567.483;6678.133;6787.417;9181.483;6261.450;4286.517;7436.467;7676.483;6278.467;6051.500;6772.483;5160.500;6415.500;8869.417;6158.450;6529.483;6577.483;6268.467;6402.500;7152.467;6931.433;6988.450;6552.433;8196.500;6928.467;5787.500;7350.450;8650.500;7582.467;6205.483;7847.417;6814.467;8096.400;8220.450;7603.383;9401.250;6726.417;7480.300;8384.433;8405.250;6960.517;9029.233;7384.450;12037.233;8051.517;8921.250;7291.417;10158.250;9975.417;10778.250;9718.400;11616.083;10886.483;12699.233;11992.417;12865.300;14343.400;12018.283;15864.333;23094.217;20784.433;12259.250;11066.333;8573.267;2586.383;953.217;160.367;40.283;18.367;12.217;12.300;12.817;11.333;10.233;11.267;12.333;3.667;13.267;10.317;9.333;8.350;7.283;7.300;9.300;9.417;7.300;8.383;7.433;6.400;7.450;6.367;6.450;7.367;6.450;6.383;6.433;6.350;4.417;6.367;5.483;5.383;5.417;4.400;3.450;5.400;4.400;5.383;4.450;5.367;4.450;4.400;3.467;4.367;3.450;3.383;3.383;3.367;4.350;3.400;2.517;3.367;2.417;3.350;4.250
4939.500;4234.367;5345.517;5020.317;4615.567;4358.433;6062.517;4902.333;4645.550;5045.383;5137.550;4303.383;5438.567;6834.300;4796.483;4735.400;6578.533;4623.400;4395.567;5308.367;5091.517;5698.350;6171.500;2855.467;5403.517;5733.367;6671.467;6104.400;7096.750;4410.383;6033.500;4999.417;4784.517;5555.350;4890.467;7322.350;5091.500;8246.050;6795.467;4512.433;6981.450;6125.417;5813.467;6933.450;4702.483;6789.400;5001.433;5367.433;7655.433;5942.450;6112.400;6410.467;7194.367;6230.483;2687.600;7284.433;5724.483;6877.133;6995.417;9481.483;6467.450;4435.517;7715.467;7979.483;6531.467;6310.500;7077.483;5398.500;6729.500;9330.417;6493.450;6901.483;6970.483;6660.467;6825.500;7653.467;7445.433;7534.450;7092.433;8911.500;7565.467;6347.500;8106.450;9597.500;8460.467;6968.483;8869.417;7766.467;9310.400;9553.450;8933.383;11183.250;8115.417;9169.300;10468.433;10708.250;9095.517;12133.233;10284.450;17466.233;12313.517;14552.250;12871.417;19267.250;19335.417;19245.250;13670.400;10519.083;4840.483;2026.233;465.417;89.300;22.400;13.283;13.333;16.217;14.433;12.250;12.333;14.267;10.383;11.217;8.367;10.283;9.367;7.217;8.300;9.817;8.333;8.233;8.267;9.333;4.667;10.267;6.317;7.333;6.350;7.283;6.300;8.300;6.417;7.300;6.383;5.433;5.400;6.450;5.367;5.450;6.367;4.450;5.383;4.433;5.350;5.417;5.367;4.483;4.383;5.417;4.400;4.450;5.400;4.400;4.383;4.450;4.367;3.450;3.400;3.467;4.367;3.450;4.383;3.383;3.367;4.350;3.400;1.517;3.367;4.417;3.350;3.250
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.400;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
